issues_priority_Minor_mean;NumberOfModifiers_75%;NumberOfModifiers_count;WMC_CK_25%;WMC_CK_min;MaxNumberOfNestedBlocks_25%;WMC_CK_mean;MissingDefault_freq;NumberOfModifiers_min;MissingDefault_unique;NumberOfMathOperations_25%;NumberOfMathOperations_max;Maximum Depth_mean;NumberOfModifiers_50%;WMC_CK_50%;MissingDefault_top;NumberOfMathOperations_min;MaxNumberOfNestedBlocks_count;Maximum Depth_max;issues_priority_Minor_count;Average Block Depth;WMC_CK_std;Maximum Complexity*;NumberOfModifiers_mean;MagicNumber_count;InsufficientModularization;issues_priority_Minor_std;NumberOfMathOperations_75%;issues_priority_Minor_min;NumberOfMathOperations_mean;NumberOfMathOperations_std;Maximum Depth_min;MaxNumberOfNestedBlocks_mean;NumberOfModifiers_25%;WMC_CK_75%;Cyclic_DependentModularization;Maximum Depth_std;issues_priority_Minor_max;WMC_Designite;Bugged;MaxNumberOfNestedBlocks_75%;Maximum Depth_75%;NumberOfMethods_Mood;MissingHierarchy;MaxNumberOfNestedBlocks_50%;MagicNumber_top;Average Complexity*;Maximum Depth_50%;Maximum Depth_count;MagicNumber_freq;NumberOfModifiers_std;Maximum Depth_25%;BrokenModularization;issues_priority_Major_min;MaxNumberOfNestedBlocks_std;MissingDefault_count;NumberOfMathOperations_count;WMC_CK_max;Hub_likeModularization;MaxNumberOfNestedBlocks_min;MaxNumberOfNestedBlocks_max;issues_priority_Major_mean;issues_priority_Major_max;issues_priority_Major_count;NumberOfModifiers_max;Maximum Block Depth;WMC_CK_count;MagicNumber_unique;Average Statements per Method;issues_priority_Major_std;NumberOfMathOperations_50%
0.0;1.0;26.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;1.0;False;0.0;26.0;2.0;7.0;1.84;0.0;1.0;1.0;0.0;True;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;False;0.0;0.0;26.0;False;0.0;2.0;0.0;False;0.0;False;1.0;2.0;26.0;0.0;0.0;2.0;False;1.0;0.0;0.0;26.0;1.0;False;0.0;0.0;1.0;1.0;7.0;1.0;2.0;26.0;0.0;12.62;0.0;0.0
0.0;10.0;15.0;1.0;1.0;0.0;2.1333333333333333;1.0;9.0;1.0;0.0;2.0;0.0;10.0;1.0;False;0.0;15.0;0.0;1.0;2.0;1.8464895909600492;7.0;9.666666666666666;1.0;False;0.0;1.0;0.0;0.6666666666666666;0.8164965809277259;0.0;0.5333333333333333;9.0;2.5;False;0.0;0.0;24.0;False;0.5;0.0;0.0;False;0.0;False;2.33;0.0;0.0;1.0;0.4879500364742666;0.0;False;1.0;0.9904304018720252;1.0;15.0;7.0;False;0.0;3.0;1.0;1.0;1.0;10.0;5.0;15.0;1.0;3.46;0.0;0.0
0.0;2.0;5.0;1.0;1.0;0.0;1.6;0.0;1.0;0.0;1.0;5.0;0.0;1.0;1.0;False;0.0;5.0;0.0;1.0;1.72;0.8944271909999159;3.0;1.4;0.0;False;0.0;1.0;0.0;1.6;1.949358868961793;0.0;0.6;1.0;2.0;False;0.0;0.0;6.0;False;1.0;0.0;0.0;False;0.0;False;1.6;0.0;0.0;0.0;0.5477225575051661;0.0;False;1.0;0.8944271909999159;0.0;5.0;3.0;False;0.0;2.0;1.0;1.0;1.0;2.0;4.0;5.0;0.0;8.0;0.0;1.0
0.0;1.0;12.0;1.0;1.0;0.0;2.083333333333333;0.0;1.0;0.0;0.0;2.0;2.0;1.0;1.0;False;0.0;12.0;2.0;4.0;2.02;2.2343733444579583;9.0;1.0;0.0;False;0.0;1.0;0.0;0.5;0.7977240352174656;2.0;0.3333333333333333;1.0;1.5;False;0.0;0.0;21.0;False;0.25;2.0;0.0;False;0.0;False;2.25;2.0;4.0;0.0;0.0;2.0;False;1.0;0.6513389472789296;0.0;12.0;8.0;False;0.0;2.0;1.0;1.0;4.0;1.0;4.0;12.0;0.0;7.67;0.0;0.0
0.0;1.0;12.0;1.0;1.0;0.0;2.25;2.0;1.0;1.0;0.0;2.0;2.0;1.0;1.0;False;0.0;12.0;2.0;2.0;2.05;2.3788843832962767;9.0;1.0;2.0;False;0.0;1.0;0.0;0.5;0.7977240352174656;2.0;0.3333333333333333;1.0;2.0;False;0.0;0.0;23.0;False;0.25;2.0;0.0;False;0.0;False;2.67;2.0;5.0;2.0;0.0;2.0;False;1.0;0.6513389472789296;2.0;12.0;8.0;False;0.0;2.0;1.0;1.0;2.0;1.0;4.0;12.0;1.0;9.25;0.0;0.0
0.0;1.0;9.0;1.0;1.0;0.0;1.2222222222222223;0.0;1.0;0.0;0.0;2.0;2.0;1.0;1.0;False;0.0;9.0;2.0;2.0;1.84;0.6666666666666667;4.0;1.0;0.0;False;0.0;0.0;0.0;0.3333333333333333;0.7071067811865476;2.0;0.1111111111111111;1.0;1.0;False;0.0;0.0;11.0;False;0.0;2.0;0.0;False;0.0;False;1.33;2.0;4.0;0.0;0.0;2.0;False;1.0;0.3333333333333333;0.0;9.0;3.0;False;0.0;1.0;1.0;1.0;2.0;1.0;3.0;9.0;0.0;4.89;0.0;0.0
0.0;1.0;6.0;1.0;1.0;0.0;1.1666666666666667;0.0;1.0;0.0;0.0;2.0;2.0;1.0;1.0;False;0.0;6.0;2.0;2.0;1.79;0.40824829046386296;3.0;1.0;0.0;False;0.0;0.0;0.0;0.3333333333333333;0.8164965809277259;2.0;0.16666666666666666;1.0;1.0;False;0.0;0.0;7.0;False;0.0;2.0;0.0;False;0.0;False;1.33;2.0;3.0;0.0;0.0;2.0;False;1.0;0.40824829046386296;0.0;6.0;2.0;False;0.0;1.0;1.0;1.0;2.0;1.0;3.0;6.0;0.0;5.67;0.0;0.0
0.0;1.0;3.0;1.0;1.0;0.0;1.6666666666666667;2.0;1.0;1.0;0.0;0.0;2.0;1.0;1.0;False;0.0;3.0;2.0;2.0;1.93;1.1547005383792517;5.0;1.0;2.0;False;0.0;0.0;0.0;0.0;0.0;2.0;0.3333333333333333;1.0;2.0;False;0.0;0.0;5.0;False;0.5;2.0;0.0;False;0.0;False;2.33;2.0;1.0;2.0;0.0;2.0;False;1.0;0.5773502691896258;2.0;3.0;3.0;False;0.0;1.0;1.0;1.0;2.0;1.0;3.0;3.0;1.0;13.33;0.0;0.0
0.08;1.0;63.0;1.0;1.0;0.0;1.5238095238095235;14.0;1.0;1.0;0.0;3.0;2.1923076923076925;1.0;1.0;False;0.0;63.0;4.0;25.0;1.98;1.119578590898449;10.0;1.0;14.0;True;0.2768874620972692;0.0;0.0;0.1746031746031746;0.524855818594345;2.0;0.2857142857142857;1.0;1.0;False;0.4914656259988704;1.0;95.0;False;0.0;2.0;0.0;False;0.0;False;1.73;2.0;26.0;12.0;0.0;2.0;False;0.0;0.5514956622112164;14.0;63.0;6.0;False;0.0;2.0;0.92;1.0;25.0;1.0;4.0;63.0;2.0;8.33;0.2768874620972692;0.0
0.0;1.0;13.0;1.0;1.0;0.0;1.3846153846153846;2.0;1.0;1.0;0.0;2.0;2.0;1.0;1.0;False;0.0;13.0;2.0;2.0;1.93;0.8697184926229041;6.0;1.0;2.0;False;0.0;0.0;0.0;0.2307692307692308;0.5991446895152781;2.0;0.2307692307692308;1.0;1.0;False;0.0;0.0;18.0;False;0.0;2.0;0.0;False;0.0;False;1.69;2.0;9.0;2.0;0.0;2.0;False;1.0;0.4385290096535146;2.0;13.0;4.0;False;0.0;1.0;1.0;1.0;2.0;1.0;3.0;13.0;1.0;6.62;0.0;0.0
0.0;1.0;7.0;1.0;1.0;0.0;1.1428571428571428;0.0;1.0;0.0;0.0;2.0;2.0;1.0;1.0;False;0.0;7.0;2.0;1.0;1.84;0.3779644730092273;3.0;1.0;0.0;False;0.0;0.5;0.0;0.42857142857142855;0.7867957924694431;2.0;0.14285714285714285;1.0;1.0;False;0.0;0.0;8.0;False;0.0;2.0;0.0;False;0.0;False;1.29;2.0;4.0;0.0;0.0;2.0;False;1.0;0.3779644730092273;0.0;7.0;2.0;False;0.0;1.0;1.0;1.0;1.0;1.0;3.0;7.0;0.0;6.57;0.0;0.0
0.0;1.0;20.0;1.0;1.0;0.0;2.25;9.0;1.0;1.0;0.0;1.0;2.0;1.0;2.0;False;0.0;20.0;2.0;1.0;2.11;1.3327849749579581;6.0;1.0;9.0;True;0.0;0.0;0.0;0.05;0.22360679774997896;2.0;0.5;1.0;3.25;False;0.0;0.0;45.0;False;1.0;2.0;0.0;False;0.5;False;3.0;2.0;7.0;9.0;0.0;2.0;False;1.0;0.512989176042577;9.0;20.0;4.0;False;0.0;1.0;1.0;1.0;1.0;1.0;3.0;20.0;1.0;12.4;0.0;0.0
0.0;1.0;12.0;1.0;1.0;0.0;1.1666666666666667;2.0;1.0;1.0;0.0;2.0;2.0;1.0;1.0;False;0.0;12.0;2.0;1.0;1.89;0.3892494720807615;3.0;1.0;2.0;False;0.0;1.0;0.0;0.5;0.7977240352174656;2.0;0.16666666666666666;1.0;1.0;False;0.0;0.0;14.0;False;0.0;2.0;0.0;False;0.0;False;1.33;2.0;6.0;2.0;0.0;2.0;False;1.0;0.3892494720807616;2.0;12.0;2.0;False;0.0;1.0;1.0;1.0;1.0;1.0;3.0;12.0;1.0;7.92;0.0;0.0
0.0;1.0;7.0;1.0;1.0;0.0;1.2857142857142858;2.0;1.0;1.0;0.0;2.0;2.0;1.0;1.0;False;0.0;7.0;2.0;2.0;2.15;0.7559289460184545;5.0;1.0;2.0;False;0.0;0.5;0.0;0.42857142857142855;0.7867957924694431;2.0;0.14285714285714285;1.0;1.0;False;0.0;0.0;9.0;False;0.0;2.0;0.0;False;0.0;False;1.57;2.0;4.0;2.0;0.0;2.0;False;1.0;0.3779644730092273;2.0;7.0;3.0;False;0.0;1.0;1.0;1.0;2.0;1.0;3.0;7.0;1.0;15.0;0.0;0.0
0.06666666666666668;1.0;57.0;1.0;1.0;0.0;1.3333333333333333;2.0;1.0;1.0;0.0;3.0;2.142857142857143;1.0;1.0;False;0.0;57.0;3.0;15.0;1.69;0.9322272357358046;5.0;1.2456140350877194;2.0;True;0.25819888974716115;1.0;0.0;0.5263157894736842;0.7344887229975191;2.0;0.2280701754385965;1.0;1.0;False;0.3779644730092273;1.0;70.0;False;0.0;2.0;0.0;False;0.0;True;1.37;2.0;7.0;2.0;1.1844332845347534;2.0;False;0.0;0.6551320439327241;2.0;57.0;5.0;False;0.0;3.0;0.9333333333333332;1.0;15.0;9.0;4.0;57.0;1.0;1.98;0.25819888974716115;0.0
0.0;1.0;26.0;1.0;1.0;0.0;2.3846153846153846;7.0;1.0;1.0;0.0;1.0;2.1111111111111107;1.0;1.0;False;0.0;26.0;3.0;4.0;2.18;5.872491281062397;32.0;1.0384615384615383;7.0;True;0.0;0.0;0.0;0.19230769230769232;0.4019184762342501;2.0;0.2692307692307692;1.0;1.0;False;0.3333333333333333;0.0;61.0;False;0.0;2.0;0.0;False;0.0;False;2.5;2.0;9.0;7.0;0.196116135138184;2.0;False;1.0;0.6038339048243189;7.0;26.0;31.0;False;0.0;2.0;1.0;1.0;4.0;2.0;4.0;26.0;1.0;7.23;0.0;0.0
0.0;3.5;2.0;2.75;2.0;1.0;3.5;0.0;2.0;0.0;0.0;0.0;0.0;3.0;3.5;False;0.0;2.0;0.0;2.0;1.37;2.1213203435596424;5.0;3.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.5;4.25;False;0.0;0.0;7.0;False;1.0;0.0;2.0;False;1.0;False;3.5;0.0;0.0;0.0;1.4142135623730951;0.0;False;1.0;0.0;0.0;2.0;5.0;False;1.0;1.0;1.0;1.0;2.0;4.0;3.0;2.0;0.0;8.5;0.0;0.0
0.0;1.0;4.0;1.0;1.0;0.0;1.25;0.0;1.0;0.0;0.0;0.0;2.333333333333333;1.0;1.0;False;0.0;4.0;3.0;2.0;1.25;0.5;2.0;1.0;0.0;False;0.0;0.0;0.0;0.0;0.0;2.0;0.25;1.0;1.25;False;0.5773502691896258;0.0;5.0;False;0.25;2.5;4.0;False;0.0;False;1.25;2.0;3.0;0.0;0.0;2.0;False;1.0;0.5;0.0;4.0;2.0;False;0.0;1.0;1.0;1.0;2.0;1.0;3.0;4.0;0.0;4.25;0.0;0.0
0.4;1.0;23.0;1.0;1.0;0.0;1.5652173913043481;1.0;1.0;1.0;0.0;3.0;2.2;1.0;1.0;False;0.0;23.0;4.0;5.0;1.85;1.5023038960368271;7.0;1.0;1.0;True;0.5477225575051662;0.0;0.0;0.17391304347826084;0.6503267649311159;2.0;0.39130434782608703;1.0;1.0;False;0.6324555320336759;1.0;29.0;False;0.0;2.0;23.0;False;0.0;False;1.61;2.0;10.0;1.0;0.0;2.0;False;0.0;0.9880711436836099;1.0;23.0;7.0;False;0.0;4.0;0.6;1.0;5.0;1.0;6.0;23.0;1.0;2.96;0.5477225575051662;0.0
0.0;1.0;11.0;1.0;1.0;0.0;1.181818181818182;0.0;1.0;0.0;0.0;0.0;2.2;1.0;1.0;False;0.0;11.0;3.0;1.0;1.3;0.4045199174779453;2.0;1.0;0.0;False;0.0;0.0;0.0;0.0;0.0;2.0;0.18181818181818185;1.0;1.0;False;0.4472135954999579;0.0;12.0;False;0.0;2.0;11.0;False;0.0;False;1.18;2.0;5.0;0.0;0.0;2.0;False;1.0;0.4045199174779453;0.0;11.0;2.0;False;0.0;1.0;1.0;1.0;1.0;1.0;3.0;11.0;0.0;1.73;0.0;0.0
0.2;1.0;33.0;1.0;1.0;0.0;2.4242424242424243;3.0;1.0;1.0;0.0;1.0;3.0476190476190474;1.0;1.0;False;0.0;33.0;7.0;5.0;2.43;2.6696243067881182;11.0;1.0303030303030305;3.0;True;0.4472135954999581;0.0;0.0;0.15151515151515152;0.3641095406272095;2.0;0.7575757575757576;1.0;2.0;False;1.532194193834139;1.0;76.0;True;1.0;4.0;33.0;False;0.0;False;2.52;2.0;21.0;3.0;0.17407765595569788;2.0;False;0.0;1.3699977880981924;3.0;33.0;10.0;False;0.0;5.0;0.6;1.0;5.0;2.0;7.0;33.0;1.0;5.48;0.5477225575051662;0.0
0.4;1.0;21.0;1.0;1.0;0.0;2.0;2.0;1.0;1.0;0.0;1.0;2.7333333333333334;1.0;1.0;False;0.0;21.0;5.0;5.0;1.87;2.213594362117865;11.0;1.0476190476190477;2.0;True;0.5477225575051662;0.0;0.0;0.047619047619047616;0.2182178902359924;2.0;0.5238095238095238;1.0;1.0;False;1.0997835284835873;1.0;41.0;False;0.0;4.0;21.0;False;0.0;False;2.14;2.0;15.0;2.0;0.2182178902359924;2.0;False;0.0;0.9807674351775562;2.0;21.0;10.0;False;0.0;3.0;0.6;1.0;5.0;2.0;5.0;21.0;1.0;4.38;0.5477225575051662;0.0
0.3333333333333333;1.0;51.0;1.0;1.0;0.0;1.6274509803921569;0.0;1.0;0.0;0.0;0.0;2.533333333333333;1.0;1.0;False;0.0;51.0;5.0;3.0;1.94;1.5357185199602883;8.0;1.0784313725490196;0.0;True;0.5773502691896258;0.0;0.0;0.0;0.0;2.0;0.3333333333333333;1.0;1.0;False;0.9371024061116424;1.0;80.0;False;0.0;3.0;51.0;False;0.0;False;1.75;2.0;30.0;0.0;0.27152438232335313;2.0;False;0.0;0.7659416862050705;0.0;51.0;7.0;False;0.0;3.0;0.6666666666666666;1.0;3.0;2.0;5.0;51.0;0.0;3.53;0.5773502691896258;0.0
0.0;1.0;3.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;1.0;False;0.0;3.0;2.0;1.0;1.0;0.0;1.0;1.0;0.0;False;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;False;0.0;0.0;3.0;False;0.0;2.0;3.0;False;0.0;False;1.0;2.0;2.0;0.0;0.0;2.0;False;1.0;0.0;0.0;3.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;3.0;0.0;1.0;0.0;0.0
0.0;1.0;2.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;False;0.0;2.0;0.0;8.0;0.84;0.0;1.0;1.0;1.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;False;0.0;0.0;2.0;False;0.0;0.0;2.0;False;0.0;False;1.0;0.0;0.0;1.0;0.0;0.0;False;0.0;0.0;1.0;2.0;1.0;False;0.0;0.0;0.875;1.0;8.0;1.0;2.0;2.0;1.0;4.5;0.3535533905932738;0.0
0.0;1.0;9.0;1.0;1.0;0.0;1.3333333333333333;0.0;1.0;0.0;0.0;2.0;2.4;1.0;1.0;False;0.0;9.0;4.0;1.0;1.51;1.0;5.0;1.0;0.0;False;0.0;0.0;0.0;0.2222222222222222;0.6666666666666667;2.0;0.2222222222222222;1.0;1.0;False;0.8944271909999159;0.0;14.0;False;0.0;2.0;9.0;False;0.0;False;1.36;2.0;5.0;0.0;0.0;2.0;False;1.0;0.6666666666666667;0.0;9.0;4.0;False;0.0;2.0;1.0;1.0;1.0;1.0;4.0;9.0;0.0;1.64;0.0;0.0
0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;False;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;1.0;0.0;False;0.0;0.0;0.0;False;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.75;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0
0.0;2.0;1.0;1.0;1.0;0.0;1.0;1.0;2.0;1.0;0.0;0.0;0.0;2.0;1.0;False;0.0;1.0;0.0;2.0;2.39;0.0;12.0;2.0;1.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;False;0.0;0.0;10.0;False;0.0;0.0;1.0;False;0.0;False;6.5;0.0;0.0;1.0;0.0;0.0;False;1.0;0.0;1.0;1.0;1.0;False;0.0;0.0;1.0;1.0;2.0;2.0;6.0;1.0;1.0;9.5;0.0;0.0
0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;1.0;False;0.0;1.0;2.0;0.0;0.75;0.0;1.0;1.0;0.0;False;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;False;0.0;0.0;1.0;False;0.0;2.0;1.0;False;0.0;False;1.0;2.0;1.0;0.0;0.0;2.0;False;0.0;0.0;0.0;1.0;1.0;False;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;0.0;1.0;0.0;0.0
0.0;1.0;5.0;1.0;1.0;0.0;1.6;1.0;1.0;1.0;0.0;0.0;2.0;1.0;1.0;False;0.0;5.0;2.0;3.0;1.25;1.3416407864998738;4.0;1.6;1.0;False;0.0;0.0;0.0;0.0;0.0;2.0;0.4;1.0;1.0;False;0.0;0.0;7.0;False;0.0;2.0;5.0;False;0.0;False;1.6;2.0;2.0;1.0;1.3416407864998738;2.0;False;1.0;0.8944271909999161;1.0;5.0;4.0;False;0.0;2.0;1.0;1.0;3.0;4.0;4.0;5.0;1.0;2.4;0.0;0.0
0.0;4.0;2.0;2.0;2.0;1.0;2.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;2.0;False;0.0;2.0;0.0;2.0;1.61;0.0;2.0;4.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;2.0;False;0.0;0.0;4.0;False;1.0;0.0;2.0;False;1.0;False;2.0;0.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;2.0;2.0;False;1.0;1.0;1.0;1.0;2.0;4.0;3.0;2.0;0.0;10.0;0.0;0.0
0.07692307692307693;1.0;7.0;1.0;1.0;0.0;1.2857142857142858;1.0;1.0;1.0;0.0;0.0;2.0;1.0;1.0;False;0.0;7.0;2.0;13.0;1.29;0.7559289460184545;3.0;1.4285714285714286;1.0;False;0.2773500981126146;0.0;0.0;0.0;0.0;2.0;0.14285714285714285;1.0;1.0;False;0.0;1.0;8.0;False;0.0;2.0;7.0;False;0.0;False;1.29;2.0;3.0;1.0;1.1338934190276817;2.0;False;0.0;0.3779644730092273;1.0;7.0;3.0;False;0.0;1.0;0.8461538461538461;1.0;13.0;4.0;3.0;7.0;1.0;2.0;0.3755338080994054;0.0
0.2307692307692308;1.0;34.0;1.0;1.0;0.0;1.8235294117647056;1.0;1.0;1.0;0.0;2.0;2.0;1.0;1.0;False;0.0;34.0;2.0;13.0;2.25;3.3254809470829576;25.0;31.35294117647059;1.0;True;0.4385290096535146;0.0;0.0;0.08823529411764706;0.3788057036804223;2.0;0.29411764705882354;1.0;1.0;False;0.0;1.0;51.0;False;0.0;2.0;34.0;False;0.0;False;2.03;2.0;14.0;1.0;176.10394354040253;2.0;False;0.0;0.8359140076371451;1.0;34.0;20.0;False;0.0;4.0;0.7692307692307693;1.0;13.0;1028.0;6.0;34.0;1.0;4.0;0.4385290096535146;0.0
0.14285714285714285;1.0;7.0;1.0;1.0;0.0;2.7142857142857144;1.0;1.0;1.0;0.0;2.0;2.0;1.0;1.0;False;0.0;7.0;2.0;21.0;1.93;4.535573676110727;13.0;1.4285714285714286;1.0;False;0.3585685828003181;0.0;0.0;0.2857142857142857;0.7559289460184545;2.0;0.42857142857142855;1.0;1.0;False;0.0;1.0;13.0;False;0.0;2.0;7.0;False;0.0;False;2.71;2.0;3.0;1.0;1.1338934190276817;2.0;False;0.0;1.1338934190276817;1.0;7.0;13.0;False;0.0;3.0;0.7619047619047619;1.0;21.0;4.0;5.0;7.0;1.0;5.0;0.4364357804719847;0.0
0.07142857142857142;1.0;41.0;1.0;1.0;0.0;1.6097560975609757;1.0;1.0;1.0;0.0;1.0;2.0;1.0;1.0;False;0.0;41.0;2.0;28.0;1.76;2.06007340622231;11.0;1.0487804878048779;1.0;True;0.26226526415648105;0.0;0.0;0.024390243902439025;0.15617376188860604;2.0;0.2195121951219512;1.0;1.0;False;0.0;1.0;55.0;False;0.0;2.0;41.0;False;0.0;False;1.66;2.0;18.0;1.0;0.21808478995509087;2.0;False;0.0;0.6128700972453796;1.0;41.0;11.0;False;0.0;2.0;0.8928571428571429;1.0;28.0;2.0;4.0;41.0;1.0;2.78;0.314970394174356;0.0
0.2727272727272727;1.0;14.0;1.0;1.0;0.0;2.357142857142857;1.0;1.0;1.0;0.0;3.0;2.0;1.0;1.0;False;0.0;14.0;2.0;11.0;1.87;3.7948779823729377;16.0;1.0;1.0;False;0.4670993664969138;0.0;0.0;0.21428571428571427;0.8017837257372732;2.0;0.42857142857142855;1.0;1.0;False;0.0;1.0;23.0;False;0.0;2.0;14.0;False;0.0;False;2.43;2.0;6.0;1.0;0.0;2.0;False;0.0;0.9376144618769908;1.0;14.0;15.0;False;0.0;3.0;0.7272727272727273;1.0;11.0;1.0;5.0;14.0;1.0;4.43;0.4670993664969138;0.0
0.2;1.0;48.0;1.0;1.0;0.0;1.9166666666666667;1.0;1.0;1.0;0.0;2.0;2.217391304347826;1.0;1.0;False;0.0;48.0;4.0;20.0;2.5;2.9451245924830114;27.0;1.0208333333333333;1.0;True;0.4103913408340617;0.0;0.0;0.10416666666666667;0.3712877723937028;2.0;0.3958333333333333;1.0;1.0;False;0.5997364375010104;1.0;81.0;True;0.0;2.0;48.0;False;0.0;False;2.21;2.0;23.0;1.0;0.14433756729740646;2.0;False;0.0;0.8929888454030008;1.0;48.0;20.0;False;0.0;4.0;0.75;1.0;20.0;2.0;6.0;48.0;1.0;4.94;0.4442616583193193;0.0
0.13333333333333333;1.0;12.0;1.0;1.0;0.0;1.8333333333333333;1.0;1.0;1.0;0.0;2.0;2.333333333333333;1.0;1.0;False;0.0;12.0;4.0;15.0;2.04;2.3290003057626296;13.0;1.0;1.0;False;0.3518657752744984;0.0;0.0;0.16666666666666666;0.5773502691896257;2.0;0.3333333333333333;1.0;1.0;False;0.8164965809277259;1.0;21.0;False;0.0;2.0;12.0;False;0.0;False;2.25;2.0;6.0;1.0;0.0;2.0;False;0.0;0.7784989441615231;1.0;12.0;9.0;False;0.0;2.0;0.8;1.0;15.0;1.0;4.0;12.0;1.0;3.92;0.41403933560541256;0.0
0.047619047619047616;1.0;17.0;1.0;1.0;0.0;1.9411764705882355;1.0;1.0;1.0;0.0;1.0;2.1666666666666665;1.0;1.0;False;0.0;17.0;3.0;21.0;1.83;2.1929029913363163;10.0;1.0588235294117647;1.0;False;0.2182178902359924;0.0;0.0;0.05882352941176471;0.24253562503633294;2.0;0.4705882352941176;1.0;2.0;False;0.38924947208076144;1.0;26.0;True;0.0;2.0;17.0;False;0.0;False;2.0;2.0;12.0;1.0;0.24253562503633302;2.0;False;0.0;1.0073261052672768;1.0;17.0;9.0;False;0.0;3.0;0.8571428571428571;1.0;21.0;2.0;5.0;17.0;1.0;4.29;0.3585685828003181;0.0
0.07692307692307693;1.0;13.0;1.0;1.0;0.0;2.0;0.0;1.0;0.0;0.0;3.0;2.142857142857143;1.0;1.0;False;0.0;13.0;3.0;13.0;2.48;3.027650354097492;14.0;1.0;0.0;False;0.2773500981126146;0.0;0.0;0.2307692307692308;0.8320502943378436;2.0;0.5384615384615384;1.0;1.0;False;0.3779644730092273;1.0;20.0;False;0.0;2.0;13.0;False;0.0;False;2.15;2.0;7.0;0.0;0.0;2.0;False;0.0;1.3913653136029502;0.0;13.0;12.0;False;0.0;5.0;0.8461538461538461;1.0;13.0;1.0;7.0;13.0;0.0;4.23;0.3755338080994054;0.0
0.3;1.0;10.0;1.0;1.0;0.0;2.5;0.0;1.0;0.0;0.0;1.0;2.75;1.0;1.5;False;0.0;10.0;4.0;10.0;1.92;2.0138409955990952;6.0;1.3;0.0;False;0.4830458915396479;0.0;0.0;0.2;0.421637021355784;2.0;0.9;1.0;3.0;False;0.957427107756338;1.0;19.0;True;1.75;3.25;10.0;False;0.5;False;2.5;2.5;4.0;0.0;0.948683298050514;2.0;False;0.0;1.100504934614612;0.0;10.0;6.0;False;0.0;3.0;0.7;1.0;10.0;4.0;5.0;10.0;0.0;6.7;0.4830458915396479;0.0
0.125;4.0;41.0;1.0;1.0;0.0;1.3658536585365857;1.0;1.0;1.0;0.0;0.0;2.4705882352941178;4.0;1.0;False;0.0;41.0;4.0;8.0;1.57;1.089864614550257;8.0;3.3902439024390243;1.0;True;0.3535533905932738;0.0;0.0;0.0;0.0;2.0;0.2682926829268293;4.0;1.0;False;0.7174300539794394;1.0;52.0;False;0.0;3.0;41.0;False;0.0;False;1.41;2.0;17.0;1.0;1.1806364550632809;2.0;False;0.0;0.6717287489717274;1.0;41.0;7.0;False;0.0;3.0;0.875;1.0;8.0;4.0;5.0;41.0;1.0;1.59;0.3535533905932738;0.0
0.0;1.0;13.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;2.0;1.0;1.0;False;0.0;13.0;2.0;2.0;1.38;0.0;1.0;1.2307692307692308;1.0;False;0.0;0.0;0.0;0.07692307692307693;0.2773500981126146;2.0;0.0;1.0;1.0;False;0.0;0.0;13.0;False;0.0;2.0;13.0;False;0.0;False;1.0;2.0;6.0;1.0;0.8320502943378436;2.0;False;1.0;0.0;1.0;13.0;1.0;False;0.0;0.0;1.0;1.0;2.0;4.0;2.0;13.0;1.0;1.31;0.0;0.0
