NumberOfAnonymousClasses_std;WMC_CK_min;NumberOfAssignments_min;NumberOfNumbers_50%;NumberOfMathOperations_max;WMC_CK_50%;MaxNumberOfNestedBlocks_count;NumberOfNumbers_25%;NumberOfLogStatements_count;NumberOfLambdas_count;NumberOfUniqueWords_25%;NumberOfInnerClasses_std;CBO_std;Returns_std;RFC_max;NumberOfMathOperations_std;CBO_mean;MaxNumberOfNestedBlocks_mean;NumberOfUniqueWords_count;NumberOfTryCatch_max;LOCMethod_CK_max;NumberOfParenthesizedExps_mean;NumberOfInnerClasses_min;MaxNumberOfNestedBlocks_75%;NumberOfNumbers_max;Returns_min;NumberOfLogStatements_std;LOCMethod_CK_50%;RFC_std;NumberOfParameters_CK_max;NumberOfInnerClasses_25%;NumberOfAnonymousClasses_25%;NumberOfUniqueWords_std;NumberOfModifiers_max;LOCMethod_CK_75%;NumberOfUniqueWords_mean;NumberOfAssignments_50%;NumberOfLambdas_mean;NumberOfLambdas_75%;NumberOfMathOperations_50%;NumberOfParameters_CK_50%;NumberOfLambdas_50%;MaxNumberOfNestedBlocks_25%;WMC_CK_mean;NumberOfParenthesizedExps_25%;NumberOfNumbers_75%;NumberOfModifiers_50%;NumberOfParameters_CK_mean;NumberOfLambdas_min;NumberOfStringLiterals_max;NumberOfParenthesizedExps_count;NumberOfLoops_count;Returns_50%;RFC_75%;NumberOfInnerClasses_75%;NumberOfNumbers_std;WMC_CK_75%;RFC_min;NumberOfLogStatements_min;RFC_25%;NumberOfStringLiterals_25%;NumberOfAnonymousClasses_50%;NumberOfInnerClasses_mean;NumberOfUniqueWords_max;NumberOfStringLiterals_mean;NumberOfTryCatch_count;NumberOfStringLiterals_std;NumberOfParameters_CK_75%;NumberOfTryCatch_std;NumberOfParenthesizedExps_min;NumberOfModifiers_std;NumberOfUniqueWords_75%;NumberOfComparisons_25%;MaxNumberOfNestedBlocks_std;NumberOfParenthesizedExps_max;NumberOfParameters_CK_25%;MaxNumberOfNestedBlocks_min;NumberOfVariables_mean;RFC_mean;MaxNumberOfNestedBlocks_max;NumberOfAnonymousClasses_max;NumberOfLoops_std;NumberOfStringLiterals_count;NumberOfInnerClasses_max;WMC_CK_count;NumberOfComparisons_count;NumberOfLogStatements_mean;NumberOfUniqueWords_50%;NumberOfVariables_std;NumberOfVariables_max;NumberOfModifiers_count;NumberOfNumbers_mean;NumberOfParenthesizedExps_std;NumberOfNumbers_count;NumberOfModifiers_min;NumberOfMathOperations_25%;NumberOfAssignments_max;CBO_25%;NumberOfAssignments_75%;NumberOfComparisons_std;NumberOfMathOperations_min;NumberOfStringLiterals_50%;NumberOfMathOperations_75%;WMC_CK_std;NumberOfVariables_50%;CBO_count;NumberOfAssignments_count;NumberOfComparisons_75%;NumberOfLogStatements_50%;NumberOfInnerClasses_50%;Bugged;NumberOfLoops_75%;Returns_max;NumberOfLogStatements_75%;LOCMethod_CK_count;NumberOfParameters_CK_std;NumberOfTryCatch_50%;MaxNumberOfNestedBlocks_50%;NumberOfAnonymousClasses_count;NumberOfUniqueWords_min;NumberOfLoops_mean;LOCMethod_CK_std;NumberOfAssignments_std;CBO_50%;NumberOfAssignments_25%;NumberOfParameters_CK_min;NumberOfAnonymousClasses_min;NumberOfAssignments_mean;NumberOfTryCatch_mean;IsConstructor_top;NumberOfParenthesizedExps_50%;NumberOfLoops_25%;Returns_count;NumberOfTryCatch_25%;CBO_75%;LOCMethod_CK_min;NumberOfModifiers_75%;WMC_CK_25%;IsConstructor_unique;NumberOfLambdas_std;NumberOfTryCatch_min;NumberOfStringLiterals_75%;NumberOfVariables_25%;RFC_count;RFC_50%;NumberOfLogStatements_max;NumberOfInnerClasses_count;NumberOfParenthesizedExps_75%;WMC_CK_max;NumberOfModifiers_mean;NumberOfModifiers_25%;NumberOfMathOperations_mean;IsConstructor_freq;LOCMethod_CK_mean;NumberOfLambdas_25%;NumberOfParameters_CK_count;NumberOfVariables_count;NumberOfVariables_min;NumberOfLoops_50%;IsConstructor_count;CBO_max;NumberOfAnonymousClasses_mean;Returns_75%;Returns_25%;NumberOfComparisons_50%;Returns_mean;NumberOfComparisons_mean;NumberOfLambdas_max;NumberOfMathOperations_count;NumberOfVariables_75%;NumberOfComparisons_max;NumberOfLoops_max;NumberOfTryCatch_75%;NumberOfLoops_min;NumberOfLogStatements_25%;NumberOfNumbers_min;CBO_min;NumberOfAnonymousClasses_75%;NumberOfComparisons_min;LOCMethod_CK_25%;NumberOfStringLiterals_min
0.0;1.0;0.0;0.0;0.0;1.0;6.0;0.0;6.0;6.0;3.25;0.0;0.5163977794943223;0.5163977794943223;6.0;0.0;0.6666666666666666;0.3333333333333333;6.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;2.401388487243717;1.0;0.0;0.0;1.5055453054181618;1.0;3.0;4.333333333333333;0.5;0.0;0.0;0.0;1.0;0.0;0.0;1.3333333333333333;0.0;0.0;1.0;0.6666666666666666;0.0;0.0;6.0;6.0;0.0;0.75;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;6.0;0.0;1.0;0.0;0.0;0.0;4.75;0.0;0.8164965809277259;0.0;0.25;0.0;0.3333333333333333;1.1666666666666667;2.0;0.0;0.40824829046386296;6.0;0.0;6.0;6.0;0.0;4.0;0.8164965809277259;2.0;6.0;0.0;0.0;6.0;1.0;0.0;2.0;0.25;1.0;0.0;0.0;0.0;0.0;0.8164965809277259;0.0;6.0;6.0;0.0;0.0;0.0;False;0.0;1.0;0.0;6.0;0.5163977794943223;0.0;0.0;6.0;3.0;0.16666666666666666;2.449489742783178;0.8164965809277259;1.0;0.0;0.0;0.0;0.6666666666666666;0.0;False;0.0;0.0;6.0;0.0;1.0;3.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;6.0;0.0;3.0;1.0;1.0;0.0;6.0;4.0;0.0;6.0;6.0;0.0;0.0;6.0;1.0;0.0;0.75;0.0;0.0;0.3333333333333333;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;6.0;0.0;6.0;6.0;4.5;0.0;0.5163977794943223;0.0;0.0;0.0;0.3333333333333333;0.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;3.7237973450050514;0.0;1.0;6.666666666666668;0.0;0.0;0.0;0.0;0.5;0.0;0.0;1.0;0.0;0.0;0.0;0.5;0.0;0.0;6.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;6.0;0.0;1.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;6.0;6.0;0.0;6.0;0.0;0.0;6.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0;False;0.0;0.0;0.0;6.0;0.5477225575051661;0.0;0.0;6.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;6.0;0.0;0.75;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;6.0;0.0;1.0;0.0;0.0;0.0;6.0;1.0;0.0;6.0;6.0;0.0;0.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;19.0;0.0;19.0;19.0;4.0;0.0;0.4775669329409193;0.5129891760425771;1.0;0.0;0.3157894736842105;0.0;19.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.22941573387056174;1.0;0.0;0.0;1.448935887014454;1.0;3.0;4.894736842105263;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.4736842105263158;0.0;0.0;19.0;19.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;19.0;0.0;1.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05263157894736842;0.0;0.0;0.0;19.0;0.0;19.0;19.0;0.0;5.0;0.0;0.0;19.0;0.0;0.0;19.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;19.0;0.0;0.0;0.0;False;0.0;1.0;0.0;19.0;0.5129891760425771;0.0;0.0;19.0;2.0;0.0;0.2294157338705617;0.5129891760425771;0.0;0.0;0.0;0.0;0.4736842105263158;0.0;False;0.0;0.0;19.0;0.0;1.0;2.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;19.0;0.0;0.0;19.0;0.0;1.0;1.0;1.0;0.0;18.0;2.9473684210526314;0.0;19.0;19.0;0.0;0.0;19.0;1.0;0.0;1.0;0.0;0.0;0.4736842105263158;0.0;0.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;9.0;0.0;9.0;9.0;4.0;0.0;0.0;0.5270462766947299;1.0;0.0;0.0;0.0;9.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.3333333333333333;1.0;0.0;0.0;0.8819171036881968;1.0;3.0;3.555555555555556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.4444444444444444;0.0;0.0;9.0;9.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;9.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;9.0;0.0;9.0;9.0;0.0;4.0;0.0;0.0;9.0;0.0;0.0;9.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;9.0;0.0;0.0;0.0;False;0.0;1.0;0.0;9.0;0.5270462766947299;0.0;0.0;9.0;2.0;0.0;0.33333333333333337;0.5270462766947299;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;False;0.0;0.0;9.0;0.0;0.0;2.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;9.0;0.0;1.0;1.0;1.0;0.0;8.0;2.888888888888889;0.0;9.0;9.0;0.0;0.0;9.0;0.0;0.0;1.0;0.0;0.0;0.4444444444444444;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;12.0;0.0;12.0;12.0;7.0;0.0;0.5149286505444373;0.0;0.0;0.0;1.0833333333333333;0.0;12.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;10.157472245802223;0.0;1.0;16.083333333333332;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.8333333333333334;0.0;0.0;12.0;12.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;12.0;0.0;1.0;0.0;0.0;0.0;27.25;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;12.0;12.0;0.0;12.5;0.0;0.0;12.0;0.0;0.0;12.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;12.0;0.0;0.0;0.0;False;0.0;0.0;0.0;12.0;0.3892494720807615;0.0;0.0;12.0;6.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;12.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;12.0;0.0;1.0;0.0;0.0;0.0;12.0;1.0;0.0;12.0;12.0;0.0;0.0;12.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;8.0;0.0;8.0;8.0;8.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;8.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.5035688811888406;1.0;1.0;9.625;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.75;0.0;0.0;8.0;8.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;8.0;0.0;1.0;0.0;0.0;0.3535533905932738;10.75;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;8.0;8.0;0.0;8.0;0.0;0.0;8.0;0.0;0.0;8.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;8.0;0.0;0.0;0.0;False;0.0;0.0;0.0;8.0;0.4629100498862757;0.0;0.0;8.0;8.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;8.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;8.0;0.0;1.0;0.125;0.0;0.0;8.0;1.0;0.0;8.0;8.0;0.0;0.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;6.0;0.0;6.0;6.0;7.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.8366600265340756;0.0;1.0;7.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.8333333333333334;0.0;0.0;6.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;6.0;0.0;1.0;0.0;0.0;0.0;7.75;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;6.0;6.0;0.0;7.0;0.0;0.0;6.0;0.0;0.0;6.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0;False;0.0;0.0;0.0;6.0;0.40824829046386296;0.0;0.0;6.0;7.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;6.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;6.0;0.0;1.0;0.0;0.0;0.0;6.0;1.0;0.0;6.0;6.0;0.0;0.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;19.0;0.0;19.0;19.0;7.0;0.0;0.4046513191112561;0.0;0.0;0.0;0.9473684210526316;0.0;19.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;4.0218700372452645;0.0;1.0;8.789473684210527;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.5789473684210529;0.0;0.0;19.0;19.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;24.0;0.0;19.0;0.0;2.0;0.0;0.0;0.0;9.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;0.0;19.0;19.0;0.0;8.0;0.0;0.0;19.0;0.0;0.0;19.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;19.0;0.0;0.0;0.0;False;0.0;0.0;0.0;19.0;0.837707816583391;0.0;0.0;19.0;4.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;False;0.0;0.0;19.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;19.0;0.0;0.0;19.0;0.0;1.0;0.0;0.0;0.0;19.0;1.0;0.0;19.0;19.0;0.0;0.0;19.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;7.0;0.0;7.0;7.0;7.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;1.2724180205607036;0.0;1.0;7.428571428571429;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.2857142857142858;0.0;0.0;7.0;7.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;7.0;0.0;1.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;7.0;7.0;0.0;8.0;0.0;0.0;7.0;0.0;0.0;7.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;7.0;0.0;0.0;0.0;False;0.0;0.0;0.0;7.0;1.2535663410560174;0.0;0.0;7.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;7.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;7.0;0.0;1.0;0.0;0.0;0.0;7.0;1.0;0.0;7.0;7.0;0.0;0.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;5.0;0.0;5.0;5.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;6.4031242374328485;0.0;1.0;9.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.6;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;5.0;0.0;1.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;5.0;0.0;13.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;False;0.0;0.0;0.0;5.0;0.5477225575051662;0.0;0.0;5.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;5.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;1.0;0.0;0.0;0.0;5.0;1.0;0.0;5.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;9.0;0.0;9.0;9.0;7.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;9.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.224744871391589;0.0;1.0;7.666666666666668;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.8888888888888888;0.0;0.0;9.0;9.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;9.0;0.0;1.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;9.0;9.0;0.0;8.0;0.0;0.0;9.0;0.0;0.0;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;9.0;0.0;0.0;0.0;False;0.0;0.0;0.0;9.0;0.33333333333333337;0.0;0.0;9.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;9.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;9.0;0.0;1.0;0.0;0.0;0.0;9.0;1.0;0.0;9.0;9.0;0.0;0.0;9.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;5.0;0.0;5.0;5.0;6.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.4472135954999579;0.0;1.0;6.2;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.8;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;5.0;0.0;1.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;5.0;0.0;6.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;False;0.0;0.0;0.0;5.0;0.4472135954999581;0.0;0.0;5.0;6.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;5.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;1.0;0.0;0.0;0.0;5.0;1.0;0.0;5.0;5.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;8.0;0.0;8.0;8.0;6.75;0.0;0.0;0.0;0.0;0.0;1.0;0.0;8.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.6420805617960927;0.0;1.0;7.125;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.875;0.0;0.0;8.0;8.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;8.0;0.0;1.0;0.0;0.0;0.0;8.25;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;8.0;8.0;0.0;7.0;0.0;0.0;8.0;0.0;0.0;8.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;8.0;0.0;0.0;0.0;False;0.0;0.0;0.0;8.0;0.3535533905932738;0.0;0.0;8.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;8.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;8.0;0.0;1.0;0.0;0.0;0.0;8.0;1.0;0.0;8.0;8.0;0.0;0.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;2.0;0.0;2.0;2.0;7.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;7.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;2.0;0.0;7.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;False;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;7.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;False;0.0;0.0;2.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;2.0;2.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
