RFC_min;NumberOfParameters_CK_75%;NumberOfLambdas_min;RFC_count;Returns_75%;NumberOfMathOperations_min;WMC_CK_mean;NumberOfParameters_CK_std;NumberOfLoops_25%;NumberOfParameters_CK_max;NumberOfParenthesizedExps_25%;Returns_std;CBO_75%;NumberOfTryCatch_25%;NumberOfUniqueWords_max;NumberOfVariables_75%;CBO_50%;WMC_CK_25%;NumberOfAnonymousClasses_count;MaxNumberOfNestedBlocks_mean;WMC_CK_min;NumberOfModifiers_75%;LOCMethod_CK_25%;Returns_25%;CBO_25%;NumberOfMathOperations_max;LOCMethod_CK_mean;NumberOfAnonymousClasses_50%;Returns_min;NumberOfParameters_CK_25%;WMC_CK_50%;NumberOfLoops_max;NumberOfParameters_CK_count;NumberOfMathOperations_75%;NumberOfLambdas_std;NumberOfNumbers_max;IsConstructor_top;NumberOfNumbers_std;MaxNumberOfNestedBlocks_75%;MaxNumberOfNestedBlocks_min;NumberOfAnonymousClasses_std;NumberOfAssignments_min;NumberOfUniqueWords_25%;NumberOfMathOperations_mean;NumberOfAssignments_std;NumberOfParameters_CK_50%;NumberOfStringLiterals_50%;NumberOfComparisons_50%;NumberOfAssignments_25%;NumberOfComparisons_25%;NumberOfVariables_min;NumberOfLogStatements_50%;Returns_count;RFC_50%;NumberOfTryCatch_mean;NumberOfComparisons_std;NumberOfModifiers_25%;NumberOfAssignments_count;NumberOfStringLiterals_25%;NumberOfParameters_CK_min;NumberOfLambdas_25%;NumberOfAnonymousClasses_75%;NumberOfInnerClasses_mean;RFC_mean;NumberOfLoops_50%;NumberOfParenthesizedExps_75%;IsConstructor_freq;NumberOfInnerClasses_25%;NumberOfTryCatch_max;NumberOfParenthesizedExps_50%;NumberOfInnerClasses_max;NumberOfVariables_count;NumberOfComparisons_count;LOCMethod_CK_75%;CBO_count;NumberOfParenthesizedExps_count;NumberOfComparisons_max;NumberOfComparisons_min;NumberOfLoops_count;NumberOfVariables_std;NumberOfNumbers_75%;CBO_min;Bugged;MaxNumberOfNestedBlocks_50%;NumberOfMathOperations_50%;CBO_std;NumberOfAnonymousClasses_mean;NumberOfNumbers_25%;NumberOfModifiers_count;NumberOfUniqueWords_50%;NumberOfAnonymousClasses_25%;Returns_max;LOCMethod_CK_max;NumberOfLambdas_count;CBO_mean;NumberOfNumbers_count;NumberOfUniqueWords_mean;WMC_CK_count;NumberOfModifiers_min;Returns_mean;NumberOfStringLiterals_min;NumberOfParenthesizedExps_max;NumberOfStringLiterals_max;MaxNumberOfNestedBlocks_25%;WMC_CK_max;LOCMethod_CK_50%;NumberOfNumbers_mean;NumberOfInnerClasses_50%;NumberOfModifiers_max;NumberOfLogStatements_count;NumberOfStringLiterals_mean;NumberOfTryCatch_75%;RFC_25%;NumberOfTryCatch_count;NumberOfStringLiterals_std;Returns_50%;CBO_max;RFC_std;NumberOfParenthesizedExps_mean;NumberOfLogStatements_75%;WMC_CK_75%;IsConstructor_unique;NumberOfStringLiterals_count;LOCMethod_CK_count;NumberOfAssignments_mean;NumberOfModifiers_mean;NumberOfAssignments_max;NumberOfVariables_max;NumberOfLambdas_max;NumberOfParameters_CK_mean;NumberOfLogStatements_mean;NumberOfTryCatch_50%;NumberOfAnonymousClasses_min;NumberOfInnerClasses_count;NumberOfParenthesizedExps_min;LOCMethod_CK_min;WMC_CK_std;NumberOfStringLiterals_75%;NumberOfUniqueWords_min;RFC_75%;RFC_max;NumberOfNumbers_min;NumberOfModifiers_std;MaxNumberOfNestedBlocks_max;NumberOfTryCatch_std;NumberOfVariables_50%;NumberOfComparisons_75%;NumberOfLogStatements_min;NumberOfMathOperations_count;NumberOfLambdas_50%;NumberOfInnerClasses_min;NumberOfTryCatch_min;NumberOfInnerClasses_std;NumberOfUniqueWords_75%;NumberOfLambdas_mean;NumberOfLogStatements_25%;NumberOfAssignments_75%;MaxNumberOfNestedBlocks_std;NumberOfLambdas_75%;IsConstructor_count;NumberOfLogStatements_std;NumberOfNumbers_50%;NumberOfVariables_mean;NumberOfUniqueWords_std;NumberOfLogStatements_max;NumberOfComparisons_mean;MaxNumberOfNestedBlocks_count;NumberOfParenthesizedExps_std;NumberOfLoops_std;NumberOfLoops_mean;NumberOfAssignments_50%;NumberOfUniqueWords_count;NumberOfMathOperations_std;NumberOfVariables_25%;LOCMethod_CK_std;NumberOfModifiers_50%;NumberOfMathOperations_25%;NumberOfLoops_min;NumberOfInnerClasses_75%;NumberOfAnonymousClasses_max;NumberOfLoops_75%
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;9.0;1.0;0.0;1.0;2.0682789409984763;0.0;7.0;0.0;0.33333333333333337;2.0;0.0;8.0;0.0;2.0;1.0;9.0;0.0;1.0;1.0;3.0;1.0;2.0;1.0;3.555555555555556;0.0;0.0;1.0;1.0;0.0;9.0;0.0;0.0;2.0;False;0.7071067811865476;0.0;0.0;0.0;0.0;3.0;0.1111111111111111;0.5270462766947299;1.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;8.0;0.0;0.0;0.0;0.0;9.0;9.0;4.0;9.0;9.0;0.0;0.0;9.0;0.0;0.0;1.0;False;0.0;0.0;1.1666666666666667;0.0;0.0;9.0;4.0;0.0;1.0;4.0;9.0;2.1111111111111107;9.0;4.4444444444444455;9.0;0.0;0.8888888888888888;0.0;0.0;1.0;0.0;1.0;4.0;0.3333333333333333;0.0;2.0;9.0;0.1111111111111111;0.0;0.0;9.0;0.3333333333333333;1.0;5.0;1.3333333333333333;0.0;0.0;1.0;2.0;9.0;9.0;0.5555555555555556;0.4444444444444444;1.0;0.0;0.0;1.5555555555555556;0.0;0.0;0.0;9.0;0.0;3.0;0.0;0.0;1.0;0.0;4.0;0.0;0.7264831572567789;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;9.0;0.0;0.0;0.0;2.185812841434001;0.0;0.0;9.0;0.0;0.0;0.0;1.0;9.0;0.33333333333333337;0.0;0.5270462766947299;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;1.0;4.0;0.0;1.0;1.0;3.75;0.0;0.0;0.0;3.75;0.0;0.0;1.0;1.0;0.0;4.0;0.0;0.0;2.0;False;1.0;0.0;0.0;0.0;0.0;7.75;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;1.0;4.0;0.0;1.0;0.0;0.0;0.0;1.25;0.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;4.0;4.0;4.0;4.0;0.0;0.0;4.0;0.0;0.5;0.0;False;0.0;0.0;0.0;0.0;0.0;4.0;8.5;0.0;0.0;4.0;4.0;0.0;4.0;8.5;4.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;4.0;0.5;0.0;1.0;4.0;0.25;0.0;0.75;4.0;0.5;0.0;0.0;1.2583057392117916;0.0;0.0;1.0;1.0;4.0;4.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;3.0;0.0;0.25;7.0;1.5;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;9.25;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.2909944487358056;0.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.5;1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;5.0;1.0;0.0;2.2;0.5477225575051662;0.0;1.0;0.0;0.8366600265340756;3.0;0.0;26.0;0.0;1.0;1.0;5.0;0.8;1.0;1.0;3.0;0.0;1.0;0.0;8.2;0.0;0.0;0.0;1.0;1.0;5.0;0.0;0.0;1.0;False;0.5477225575051662;1.0;0.0;0.4472135954999581;0.0;4.0;0.0;3.0331501776206204;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;1.0;0.2;0.0;1.0;5.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;5.0;0.0;1.0;0.0;0.0;5.0;5.0;8.0;5.0;5.0;0.0;0.0;5.0;1.3416407864998738;1.0;0.0;False;0.0;0.0;2.0;0.2;0.0;5.0;6.0;0.0;2.0;22.0;5.0;2.0;5.0;12.0;5.0;1.0;0.8;0.0;0.0;0.0;0.0;6.0;7.0;0.4;0.0;1028.0;5.0;0.0;0.0;0.0;5.0;0.0;1.0;5.0;3.3911649915626336;0.0;0.0;2.0;1.0;5.0;5.0;1.8;206.4;7.0;3.0;0.0;0.4;0.0;0.0;0.0;5.0;0.0;1.0;2.16794833886788;0.0;4.0;1.0;8.0;0.0;459.2883625784568;3.0;0.4472135954999581;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;2.0;1.3038404810405295;0.0;5.0;0.0;0.0;0.6;10.295630140987;0.0;0.0;5.0;0.0;0.5477225575051662;0.4;0.0;5.0;0.0;0.0;8.228000972289685;1.0;0.0;0.0;0.0;1.0;1.0
0.0;1.0;0.0;5.0;1.0;0.0;1.4;0.8366600265340756;0.0;2.0;0.0;0.5477225575051662;2.0;0.0;42.0;0.0;2.0;1.0;5.0;0.4;1.0;4.0;3.0;0.0;1.0;0.0;5.2;0.0;0.0;0.0;1.0;0.0;5.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;5.0;0.0;1.7888543819998317;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.2;0.0;1.0;5.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;4.0;0.0;1.0;0.0;0.0;5.0;5.0;4.0;5.0;5.0;0.0;0.0;5.0;0.4472135954999581;0.0;0.0;False;0.0;0.0;1.1401754250991378;0.0;0.0;5.0;8.0;0.0;1.0;15.0;5.0;1.6;5.0;17.4;5.0;1.0;0.6;0.0;0.0;1.0;0.0;3.0;3.0;0.0;0.0;1028.0;5.0;0.2;0.0;0.0;5.0;0.4472135954999581;1.0;3.0;1.3416407864998738;0.0;0.0;1.0;2.0;5.0;5.0;1.2;207.0;4.0;1.0;0.0;0.8;0.2;0.0;0.0;5.0;0.0;1.0;0.8944271909999159;0.0;4.0;0.0;3.0;0.0;458.9547908018828;2.0;0.4472135954999581;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;28.0;0.0;0.0;2.0;0.8944271909999161;0.0;5.0;0.4472135954999581;0.0;0.2;16.87601848778319;1.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.585696017507577;1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;5.0;0.0;0.0;1.0;0.4472135954999581;0.0;1.0;0.0;0.0;1.0;0.0;17.0;0.0;1.0;1.0;5.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;5.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;5.0;1.0;5.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;False;0.0;0.0;1.224744871391589;0.0;0.0;5.0;12.0;0.0;0.0;1.0;5.0;1.0;5.0;13.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;1.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;5.0;0.0;1.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;2.6457513110645907;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;0.0;0.0;1.0;2.0;0.0;1.0;1.0;3.0;1.0;0.0;0.0;3.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;2.0;3.0;2.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;2.0;20.0;0.0;1.0;3.0;2.0;0.0;2.0;20.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;3.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;23.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;8.48528137423857;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;3.0;1.0;0.0;0.0;3.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;3.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;1.0;3.0;1.0;0.0;1.0;2.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;3.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;1.5;0.0;2.0;0.75;0.0;1.0;1.4142135623730951;0.0;2.0;0.0;0.7071067811865476;2.25;0.0;6.0;0.0;1.5;1.0;2.0;0.0;1.0;0.75;3.25;0.25;0.75;0.0;3.5;0.0;0.0;0.5;1.0;0.0;2.0;0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;4.5;0.0;1.4142135623730951;1.0;0.0;0.0;0.5;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.25;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;2.0;3.75;2.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;False;0.0;0.0;2.1213203435596424;0.0;0.0;2.0;5.0;0.0;1.0;4.0;2.0;1.5;2.0;5.0;2.0;0.0;0.5;0.0;0.0;0.0;0.0;1.0;3.5;0.0;0.0;1.0;2.0;0.0;0.0;0.0;2.0;0.0;0.5;3.0;0.0;0.0;0.0;1.0;2.0;2.0;2.0;1.0;0.5;2.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;3.0;0.0;0.0;4.0;0.0;0.0;0.0;0.7071067811865476;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;5.5;0.0;0.0;1.5;0.0;0.0;2.0;0.0;0.0;0.0;1.4142135623730951;0.0;0.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.7071067811865476;0.5;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;5.0;1.0;0.0;1.6;1.224744871391589;0.0;3.0;0.0;0.4472135954999579;3.0;0.0;9.0;2.0;3.0;1.0;5.0;0.6;1.0;1.0;5.0;1.0;1.0;1.0;6.0;0.0;0.0;0.0;2.0;1.0;5.0;0.0;0.0;1.0;False;0.5477225575051662;1.0;0.0;0.0;0.0;7.0;0.2;1.5165750888103102;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;1.0;0.2;0.0;1.0;5.0;0.0;0.0;0.0;0.0;0.0;1.2;0.0;0.0;4.0;0.0;1.0;0.0;0.0;5.0;5.0;7.0;5.0;5.0;0.0;0.0;5.0;1.0954451150103324;1.0;0.0;False;1.0;0.0;1.6431676725154984;0.0;0.0;5.0;7.0;0.0;1.0;8.0;5.0;2.2;5.0;6.8;5.0;0.0;0.8;0.0;0.0;2.0;0.0;2.0;7.0;0.4;0.0;1.0;5.0;0.4;0.0;1.0;5.0;0.8944271909999161;1.0;4.0;0.8366600265340756;0.0;0.0;2.0;2.0;5.0;5.0;1.6;0.8;3.0;2.0;0.0;1.0;0.0;0.0;0.0;5.0;0.0;3.0;0.5477225575051661;0.0;3.0;2.0;2.0;0.0;0.4472135954999579;1.0;0.4472135954999581;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;3.0;0.5477225575051662;0.0;5.0;0.0;0.0;0.8;2.2803508501982757;0.0;0.0;5.0;0.0;0.5477225575051662;0.4;2.0;5.0;0.4472135954999581;0.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0
0.0;1.0;0.0;3.0;1.0;0.0;1.0;0.5773502691896258;0.0;1.0;0.0;0.0;1.5;0.0;5.0;0.0;1.0;1.0;3.0;0.0;1.0;2.5;3.0;1.0;0.5;0.0;3.0;0.0;1.0;0.5;1.0;0.0;3.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;3.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;3.0;3.0;3.0;3.0;0.0;0.0;3.0;0.0;0.0;0.0;False;0.0;0.0;1.0;0.0;0.0;3.0;5.0;0.0;1.0;3.0;3.0;1.0;3.0;4.0;3.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;3.0;0.0;0.0;4.0;3.0;0.3333333333333333;0.0;0.5;3.0;0.5773502691896258;1.0;2.0;0.5773502691896258;0.0;0.0;1.0;1.0;3.0;3.0;0.0;2.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;3.0;0.0;3.0;0.0;0.5;2.0;1.0;1.0;0.0;1.7320508075688772;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.7320508075688772;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;2.0;0.0;25.0;1.0;0.0;1.0;1.5684387141358125;0.0;5.0;0.0;0.33166247903554;4.0;0.0;22.0;0.0;2.0;1.0;25.0;0.0;1.0;9.0;3.0;1.0;2.0;1.0;3.24;0.0;0.0;0.0;1.0;0.0;25.0;0.0;0.0;1.0;False;0.4082482904638631;0.0;0.0;0.0;0.0;4.0;0.04;0.8793937305515279;1.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;0.0;0.0;1.0;25.0;0.0;0.0;0.0;0.0;0.0;0.68;0.0;0.0;23.0;0.0;0.0;0.0;0.0;25.0;25.0;3.0;25.0;25.0;0.0;0.0;25.0;0.0;0.0;0.0;False;0.0;0.0;2.29128784747792;0.0;0.0;25.0;5.0;0.0;1.0;7.0;25.0;3.0;25.0;7.48;25.0;0.0;0.88;0.0;0.0;5.0;0.0;1.0;3.0;0.2;0.0;9.0;25.0;0.24;0.0;0.0;25.0;1.011599393699568;1.0;8.0;1.1445523142259597;0.0;0.0;1.0;2.0;25.0;25.0;0.24;6.68;4.0;0.0;0.0;1.28;0.0;0.0;0.0;25.0;0.0;3.0;0.0;0.0;2.0;1.0;5.0;0.0;3.804821502602543;0.0;0.0;0.0;0.0;0.0;25.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;0.0;0.0;5.5836069584692885;0.0;0.0;25.0;0.0;0.0;0.0;0.0;25.0;0.20000000000000004;0.0;0.8793937305515279;9.0;0.0;0.0;0.0;0.0;0.0
