Cohesion;NumberOfInheritedMethods;NumberOfProtectedAttributes;NumberOfAttributes;NumberOfPolymorphicMethods;NumberPublicMethods;NumberUserDefinedAttributes;NumberOfSubclasses;NumberOfMethods_Mood;Bugged;NumberOfPublicAttributes;NumberOfCoupledClasses;NumberOfPrivateAttributes;NumberOfAncestors
0.15384615384615385;0.0;0.0;1.0;13.0;13.0;0.0;0.0;13.0;False;0.0;1.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.16666666666666666;0.0;0.0;9.0;13.0;13.0;0.0;0.0;15.0;False;0.0;1.0;9.0;0.0
0.3333333333333333;0.0;0.0;0.0;0.0;4.0;0.0;0.0;4.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.3055555555555556;0.0;0.0;0.0;0.0;15.0;0.0;0.0;18.0;False;0.0;2.0;0.0;0.0
0.5;0.0;0.0;1.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
0.5;0.0;0.0;1.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0
0.1111111111111111;0.0;0.0;2.0;7.0;7.0;0.0;0.0;9.0;False;0.0;0.0;2.0;0.0
0.5;0.0;0.0;1.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.25;0.0;0.0;2.0;4.0;4.0;0.0;0.0;4.0;False;0.0;0.0;2.0;0.0
0.875;0.0;0.0;2.0;3.0;1.0;0.0;0.0;4.0;False;0.0;0.0;2.0;0.0
1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;False;0.0;0.0;0.0;0.0
0.8571428571428571;0.0;0.0;0.0;0.0;6.0;0.0;0.0;7.0;False;0.0;0.0;0.0;0.0
0.5;0.0;0.0;1.0;0.0;5.0;0.0;0.0;5.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;3.0;1.0;1.0;3.0;0.0;1.0;False;0.0;1.0;3.0;0.0
0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.6666666666666666;0.0;0.0;1.0;2.0;3.0;0.0;0.0;3.0;False;0.0;0.0;1.0;0.0
1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0
0.6666666666666666;0.0;0.0;2.0;3.0;3.0;0.0;0.0;3.0;False;0.0;0.0;2.0;0.0
1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.75;0.0;0.0;1.0;1.0;1.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;2.0;2.0;3.0;0.0;0.0;3.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;3.0;16.0;16.0;0.0;0.0;17.0;True;0.0;0.0;3.0;0.0
1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;3.0;1.0;2.0;0.0;0.0;2.0;False;3.0;0.0;0.0;0.0
0.0;0.0;0.0;3.0;6.0;6.0;0.0;0.0;7.0;True;0.0;0.0;3.0;0.0
0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;4.0;False;0.0;0.0;0.0;0.0
0.1;0.0;0.0;2.0;9.0;9.0;0.0;0.0;10.0;False;0.0;0.0;2.0;0.0
0.045454545454545456;0.0;0.0;3.0;20.0;20.0;0.0;0.0;22.0;True;0.0;0.0;3.0;0.0
0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;6.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;3.0;True;0.0;0.0;2.0;0.0
0.0;0.0;0.0;2.0;2.0;3.0;0.0;0.0;3.0;True;0.0;0.0;2.0;0.0
0.0;0.0;0.0;6.0;27.0;27.0;0.0;0.0;28.0;True;0.0;0.0;6.0;0.0
0.0;0.0;0.0;3.0;11.0;11.0;0.0;0.0;12.0;True;0.0;0.0;3.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;1.0;0.0
0.038461538461538464;0.0;0.0;4.0;24.0;24.0;0.0;0.0;26.0;True;0.0;0.0;4.0;0.0
0.0;0.0;0.0;3.0;7.0;7.0;0.0;0.0;8.0;True;0.0;0.0;3.0;0.0
0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;3.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;2.0;0.0
0.25;0.0;0.0;2.0;2.0;2.0;0.0;0.0;4.0;True;0.0;0.0;2.0;0.0
0.0;0.0;0.0;0.0;5.0;6.0;0.0;0.0;6.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;0.0;0.0
0.09523809523809523;0.0;0.0;4.0;14.0;14.0;0.0;0.0;14.0;False;1.0;0.0;3.0;0.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;13.0;13.0;0.0;0.0;13.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;3.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;3.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;3.0;True;0.0;0.0;2.0;0.0
0.0;0.0;0.0;4.0;6.0;7.0;0.0;0.0;7.0;True;0.0;0.0;4.0;0.0
0.4;0.0;0.0;2.0;5.0;3.0;0.0;0.0;5.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;0.0;0.0
0.25;0.0;0.0;2.0;1.0;2.0;0.0;0.0;4.0;False;0.0;0.0;2.0;0.0
0.25;0.0;0.0;2.0;1.0;2.0;0.0;0.0;4.0;False;0.0;0.0;2.0;0.0
0.0;0.0;2.0;2.0;4.0;3.0;0.0;0.0;4.0;True;0.0;0.0;0.0;0.0
0.13636363636363635;0.0;0.0;8.0;11.0;11.0;0.0;0.0;11.0;False;0.0;0.0;8.0;0.0
0.5;0.0;0.0;1.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
0.3333333333333333;0.0;0.0;2.0;3.0;3.0;0.0;0.0;3.0;False;0.0;0.0;2.0;0.0
0.3333333333333333;0.0;0.0;2.0;3.0;3.0;0.0;0.0;3.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.15625;0.0;0.0;3.0;8.0;8.0;0.0;0.0;8.0;False;0.0;0.0;3.0;0.0
0.2;0.0;0.0;2.0;5.0;5.0;0.0;0.0;5.0;False;0.0;0.0;2.0;0.0
0.07777777777777778;0.0;0.0;10.0;15.0;15.0;0.0;0.0;15.0;False;3.0;0.0;7.0;0.0
0.3333333333333333;0.0;0.0;2.0;3.0;3.0;0.0;0.0;3.0;False;0.0;0.0;2.0;0.0
0.3333333333333333;0.0;0.0;2.0;3.0;3.0;0.0;0.0;3.0;False;0.0;0.0;2.0;0.0
0.3333333333333333;0.0;0.0;2.0;3.0;3.0;0.0;0.0;3.0;False;0.0;0.0;2.0;0.0
0.4444444444444444;0.0;0.0;1.0;3.0;3.0;0.0;0.0;3.0;False;0.0;0.0;1.0;0.0
0.4;0.0;0.0;3.0;5.0;5.0;0.0;0.0;5.0;False;1.0;0.0;2.0;0.0
0.5;0.0;0.0;1.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
0.5;0.0;0.0;1.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
0.25;0.0;0.0;2.0;4.0;4.0;0.0;0.0;4.0;False;0.0;0.0;2.0;0.0
0.5;0.0;0.0;2.0;4.0;4.0;0.0;0.0;4.0;False;0.0;0.0;2.0;0.0
0.25;0.0;0.0;2.0;6.0;6.0;0.0;0.0;6.0;False;0.0;0.0;2.0;0.0
0.5;0.0;0.0;1.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
0.16666666666666666;0.0;0.0;3.0;6.0;6.0;0.0;0.0;6.0;False;0.0;0.0;3.0;0.0
0.5;0.0;0.0;2.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;2.0;0.0
0.5;0.0;0.0;1.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
0.25;0.0;0.0;2.0;4.0;4.0;0.0;0.0;4.0;False;0.0;0.0;2.0;0.0
0.5;0.0;0.0;1.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
0.5;0.0;0.0;1.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
0.25;0.0;0.0;3.0;6.0;6.0;0.0;0.0;6.0;False;0.0;0.0;3.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.3333333333333333;0.0;0.0;0.0;3.0;3.0;0.0;0.0;3.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.5;0.0;0.0;1.0;1.0;1.0;0.0;0.0;2.0;False;0.0;1.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.5;0.0;0.0;0.0;6.0;6.0;0.0;0.0;6.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.2708333333333333;0.0;0.0;0.0;12.0;12.0;0.0;0.0;12.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.4166666666666667;0.0;0.0;0.0;4.0;4.0;0.0;0.0;4.0;False;0.0;0.0;0.0;0.0
0.6666666666666666;0.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;False;0.0;0.0;0.0;0.0
0.2013888888888889;0.0;0.0;0.0;24.0;23.0;0.0;0.0;24.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;2.0;3.0;3.0;0.0;0.0;3.0;False;0.0;0.0;2.0;0.0
0.4166666666666667;0.0;0.0;1.0;4.0;4.0;0.0;0.0;4.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0
0.75;0.0;0.0;1.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
0.3333333333333333;0.0;0.0;1.0;0.0;3.0;0.0;0.0;3.0;True;1.0;0.0;0.0;0.0
0.5;0.0;0.0;2.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;2.0;0.0
0.125;0.0;0.0;5.0;8.0;8.0;0.0;0.0;8.0;False;0.0;0.0;5.0;0.0
0.125;0.0;0.0;5.0;8.0;8.0;0.0;0.0;8.0;False;0.0;0.0;5.0;0.0
0.15;0.0;0.0;5.0;8.0;8.0;0.0;0.0;8.0;False;0.0;0.0;5.0;0.0
0.07777777777777778;0.0;0.0;11.0;15.0;15.0;0.0;0.0;15.0;False;3.0;0.0;8.0;0.0
0.5;0.0;0.0;2.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;2.0;0.0
0.125;0.0;0.0;5.0;8.0;8.0;0.0;0.0;8.0;False;0.0;0.0;5.0;0.0
0.0;0.0;0.0;5.0;7.0;8.0;0.0;0.0;8.0;False;1.0;0.0;4.0;0.0
0.5;0.0;0.0;0.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.4;0.0;0.0;3.0;5.0;5.0;0.0;0.0;5.0;False;0.0;0.0;3.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.5;0.0;0.0;2.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;2.0;0.0
0.5;0.0;0.0;2.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;2.0;0.0
0.5;0.0;0.0;2.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;2.0;0.0
0.5;0.0;0.0;2.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;2.0;0.0
0.5;0.0;0.0;2.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;2.0;0.0
0.5;0.0;0.0;2.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;5.0;5.0;6.0;0.0;0.0;6.0;False;1.0;0.0;4.0;0.0
0.0;0.0;0.0;5.0;5.0;6.0;0.0;0.0;6.0;False;1.0;0.0;4.0;0.0
0.0;0.0;0.0;8.0;14.0;15.0;0.0;0.0;15.0;False;1.0;0.0;7.0;0.0
0.0;0.0;0.0;5.0;6.0;7.0;0.0;0.0;7.0;False;1.0;0.0;4.0;0.0
0.4;0.0;0.0;2.0;5.0;3.0;0.0;0.0;5.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.5;0.0;0.0;0.0;1.0;2.0;0.0;0.0;2.0;False;0.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.25;0.0;0.0;0.0;4.0;4.0;0.0;0.0;4.0;False;0.0;0.0;0.0;0.0
1.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;2.0;0.0
1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0
0.12962962962962962;0.0;1.0;5.0;9.0;0.0;0.0;0.0;9.0;False;0.0;0.0;4.0;0.0
0.12962962962962962;0.0;1.0;5.0;9.0;0.0;0.0;0.0;9.0;False;0.0;0.0;4.0;0.0
1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;1.0;0.0
0.2333333333333333;0.0;0.0;2.0;4.0;0.0;0.0;0.0;5.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;1.0;0.0
0.2148148148148148;0.0;0.0;5.0;13.0;1.0;0.0;0.0;15.0;False;0.0;0.0;5.0;0.0
0.2916666666666667;0.0;0.0;2.0;2.0;1.0;0.0;0.0;4.0;False;0.0;0.0;2.0;0.0
1.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;2.0;0.0
0.25;0.0;0.0;2.0;4.0;4.0;0.0;0.0;4.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;3.0;3.0;3.0;3.0;0.0;3.0;False;0.0;1.0;3.0;0.0
0.07142857142857142;0.0;0.0;4.0;9.0;12.0;3.0;0.0;14.0;False;0.0;1.0;4.0;0.0
0.4166666666666667;0.0;0.0;0.0;4.0;4.0;0.0;0.0;4.0;False;0.0;1.0;0.0;0.0
0.5;0.0;0.0;1.0;2.0;0.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.5;0.0;0.0;1.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;1.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;1.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;1.0;2.0;2.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.1845238095238096;0.0;0.0;4.0;42.0;42.0;0.0;0.0;42.0;False;0.0;1.0;4.0;0.0
0.0;0.0;0.0;4.0;9.0;9.0;0.0;0.0;9.0;False;0.0;0.0;4.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;2.0;2.0;3.0;0.0;0.0;3.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;4.0;4.0;5.0;0.0;0.0;5.0;False;0.0;0.0;4.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0
0.0;0.0;0.0;2.0;4.0;2.0;0.0;0.0;4.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;2.0;2.0;3.0;0.0;0.0;3.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;2.0;2.0;3.0;0.0;0.0;3.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;2.0;4.0;2.0;0.0;0.0;4.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;2.0;2.0;3.0;0.0;0.0;3.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;3.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;3.0;0.0
0.0;0.0;0.0;2.0;2.0;3.0;0.0;0.0;3.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;3.0;6.0;3.0;0.0;0.0;6.0;False;0.0;0.0;3.0;0.0
0.0;0.0;0.0;3.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;3.0;0.0
0.0;0.0;0.0;2.0;2.0;3.0;0.0;0.0;3.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;3.0;6.0;3.0;0.0;0.0;6.0;False;0.0;0.0;3.0;0.0
0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;2.0;2.0;3.0;0.0;0.0;3.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;2.0;4.0;2.0;0.0;0.0;4.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;2.0;2.0;3.0;0.0;0.0;3.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;2.0;4.0;2.0;0.0;0.0;4.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;2.0;2.0;3.0;0.0;0.0;3.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;3.0;3.0;3.0;0.0;0.0;3.0;False;0.0;0.0;3.0;0.0
0.0;0.0;0.0;2.0;2.0;3.0;0.0;0.0;3.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;2.0;2.0;3.0;0.0;0.0;3.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;2.0;2.0;3.0;0.0;0.0;3.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;3.0;6.0;3.0;0.0;0.0;6.0;False;0.0;0.0;3.0;0.0
0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;2.0;2.0;3.0;0.0;0.0;3.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;2.0;4.0;2.0;0.0;0.0;4.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;3.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;3.0;0.0
0.0;0.0;0.0;2.0;2.0;3.0;0.0;0.0;3.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;3.0;6.0;3.0;0.0;0.0;6.0;False;0.0;0.0;3.0;0.0
0.0;0.0;0.0;3.0;3.0;3.0;0.0;0.0;3.0;False;0.0;0.0;3.0;0.0
0.0;0.0;0.0;2.0;2.0;3.0;0.0;0.0;3.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;3.0;6.0;3.0;0.0;0.0;6.0;False;0.0;0.0;3.0;0.0
0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;2.0;2.0;3.0;0.0;0.0;3.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;2.0;4.0;2.0;0.0;0.0;4.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;False;0.0;0.0;1.0;0.0
0.0;0.0;0.0;2.0;2.0;3.0;0.0;0.0;3.0;False;0.0;0.0;2.0;0.0
0.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;2.0;False;0.0;0.0;1.0;0.0
