MaxNumberOfNestedBlocks_mean;NumberOfParameters_CK_mean;NumberOfStringLiterals_75%;NumberOfComparisons_min;NumberOfNumbers_max;CBO_mean;NumberOfParenthesizedExps_50%;NumberOfStringLiterals_std;NumberOfInnerClasses_count;NumberOfParenthesizedExps_max;NumberOfUniqueWords_std;MaxNumberOfNestedBlocks_std;NumberOfParameters_CK_std;RFC_50%;NumberOfModifiers_mean;NumberOfLambdas_75%;NumberOfTryCatch_max;WMC_CK_50%;NumberOfMathOperations_25%;LOCMethod_CK_std;NumberOfTryCatch_mean;IsConstructor_count;NumberOfAssignments_75%;NumberOfNumbers_75%;NumberOfMathOperations_count;NumberOfAnonymousClasses_25%;NumberOfInnerClasses_mean;LOCMethod_CK_50%;NumberOfLoops_max;WMC_CK_mean;NumberOfInnerClasses_75%;NumberOfAnonymousClasses_min;NumberOfModifiers_count;NumberOfModifiers_std;NumberOfModifiers_min;NumberOfMathOperations_50%;CBO_count;NumberOfLogStatements_std;NumberOfInnerClasses_50%;LOCMethod_CK_mean;LOCMethod_CK_count;NumberOfComparisons_max;NumberOfStringLiterals_min;NumberOfInnerClasses_max;NumberOfAnonymousClasses_std;NumberOfMathOperations_mean;NumberOfLogStatements_75%;NumberOfVariables_25%;NumberOfLoops_25%;NumberOfLoops_count;NumberOfStringLiterals_50%;NumberOfParameters_CK_75%;NumberOfVariables_count;NumberOfNumbers_50%;NumberOfParenthesizedExps_75%;MaxNumberOfNestedBlocks_count;RFC_std;NumberOfLoops_75%;NumberOfComparisons_mean;NumberOfTryCatch_std;NumberOfParenthesizedExps_min;CBO_min;NumberOfInnerClasses_min;LOCMethod_CK_75%;NumberOfUniqueWords_min;NumberOfAssignments_mean;MaxNumberOfNestedBlocks_50%;NumberOfAssignments_std;NumberOfLogStatements_50%;Returns_count;NumberOfTryCatch_min;MaxNumberOfNestedBlocks_min;NumberOfNumbers_mean;NumberOfParameters_CK_max;NumberOfAnonymousClasses_mean;NumberOfTryCatch_count;NumberOfUniqueWords_50%;NumberOfVariables_mean;RFC_max;NumberOfParameters_CK_25%;NumberOfAssignments_25%;NumberOfParenthesizedExps_std;NumberOfLoops_std;NumberOfStringLiterals_max;Returns_50%;NumberOfLoops_50%;NumberOfAssignments_50%;NumberOfModifiers_25%;RFC_count;NumberOfLambdas_50%;WMC_CK_25%;NumberOfLoops_mean;NumberOfLambdas_mean;Returns_max;NumberOfAssignments_max;IsConstructor_top;NumberOfParameters_CK_50%;NumberOfVariables_max;NumberOfVariables_50%;NumberOfNumbers_count;MaxNumberOfNestedBlocks_75%;Returns_min;NumberOfAnonymousClasses_count;IsConstructor_freq;NumberOfAnonymousClasses_50%;NumberOfNumbers_std;NumberOfParenthesizedExps_25%;Bugged;NumberOfAnonymousClasses_75%;LOCMethod_CK_25%;WMC_CK_min;NumberOfComparisons_std;NumberOfLogStatements_max;NumberOfMathOperations_std;RFC_mean;RFC_25%;NumberOfLambdas_std;Returns_std;NumberOfTryCatch_25%;MaxNumberOfNestedBlocks_25%;NumberOfVariables_min;MaxNumberOfNestedBlocks_max;Returns_75%;CBO_50%;NumberOfNumbers_25%;NumberOfTryCatch_50%;NumberOfStringLiterals_25%;NumberOfUniqueWords_max;NumberOfModifiers_75%;NumberOfAnonymousClasses_max;NumberOfModifiers_50%;NumberOfNumbers_min;NumberOfInnerClasses_std;RFC_75%;NumberOfLambdas_max;NumberOfParameters_CK_count;IsConstructor_unique;NumberOfUniqueWords_mean;NumberOfComparisons_75%;WMC_CK_count;CBO_std;CBO_75%;NumberOfLambdas_count;RFC_min;NumberOfVariables_75%;Returns_25%;WMC_CK_max;NumberOfComparisons_50%;NumberOfLambdas_25%;WMC_CK_std;NumberOfParenthesizedExps_mean;NumberOfInnerClasses_25%;NumberOfVariables_std;WMC_CK_75%;NumberOfMathOperations_min;NumberOfAssignments_count;NumberOfParameters_CK_min;NumberOfMathOperations_max;NumberOfUniqueWords_25%;NumberOfAssignments_min;NumberOfUniqueWords_count;NumberOfModifiers_max;NumberOfLogStatements_count;NumberOfLogStatements_mean;NumberOfComparisons_25%;NumberOfParenthesizedExps_count;NumberOfComparisons_count;NumberOfLogStatements_25%;NumberOfLogStatements_min;NumberOfStringLiterals_count;NumberOfUniqueWords_75%;Returns_mean;NumberOfLambdas_min;CBO_max;LOCMethod_CK_min;CBO_25%;NumberOfStringLiterals_mean;LOCMethod_CK_max;NumberOfLoops_min;NumberOfMathOperations_75%;NumberOfTryCatch_75%
2.0;4.0;6.75;0.0;0.0;8.0;0.0;0.7071067811865476;2.0;0.0;15.556349186104045;0.0;1.4142135623730951;18.0;1.5;0.0;1.0;8.5;1.0;3.5355339059327378;1.0;2.0;5.0;0.0;2.0;0.0;0.0;37.5;0.0;8.5;0.0;0.0;2.0;0.7071067811865476;1.0;1.0;2.0;0.7071067811865476;0.0;37.5;2.0;1.0;6.0;0.0;0.0;1.0;4.75;2.0;0.0;2.0;6.5;4.5;2.0;0.0;0.0;2.0;2.8284271247461903;0.0;0.5;0.0;0.0;7.0;0.0;38.75;16.0;4.0;2.0;2.8284271247461903;4.5;2.0;1.0;2.0;0.0;5.0;0.0;2.0;27.0;3.0;20.0;3.5;3.0;0.0;0.0;7.0;1.0;0.0;4.0;1.25;2.0;0.0;7.75;0.0;0.0;1.0;6.0;False;4.0;5.0;3.0;2.0;2.0;1.0;2.0;2.0;0.0;0.0;0.0;False;0.0;36.25;7.0;0.7071067811865476;5.0;0.0;18.0;17.0;0.0;0.0;1.0;2.0;1.0;2.0;1.0;8.0;0.0;1.0;6.25;38.0;1.75;0.0;1.5;0.0;0.0;19.0;0.0;2.0;1.0;27.0;0.75;2.0;1.4142135623730951;8.5;2.0;16.0;4.0;1.0;10.0;0.5;0.0;2.1213203435596424;0.0;0.0;2.8284271247461903;9.25;1.0;2.0;3.0;1.0;21.5;2.0;2.0;2.0;2.0;4.5;0.25;2.0;2.0;4.25;4.0;2.0;32.5;1.0;0.0;9.0;35.0;7.5;6.5;40.0;0.0;1.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;True;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;False;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;3.0;0.0;1.0;2.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0
2.4166666666666665;2.583333333333333;3.0;0.0;0.0;5.25;0.0;2.1933093855190746;12.0;0.0;20.525483052670268;1.9286515936521482;1.1645001528813148;8.5;4.916666666666667;0.0;2.0;3.5;0.0;25.57031304248951;0.8333333333333334;12.0;8.0;0.0;12.0;0.0;0.0;16.0;3.0;6.083333333333332;0.0;0.0;12.0;4.501683186892599;1.0;0.0;12.0;1.831955405041456;0.0;24.75;12.0;8.0;0.0;0.0;0.0;0.08333333333333333;2.25;0.75;0.0;12.0;1.5;3.25;12.0;0.0;0.0;12.0;13.687807004997573;1.0;1.5833333333333333;0.937436866561092;0.0;0.0;0.0;33.25;6.0;5.0;2.5;6.030226891555272;1.5;12.0;0.0;0.0;0.0;4.0;0.0;12.0;26.5;3.1666666666666665;50.0;2.0;0.75;0.0;0.9045340337332908;6.0;1.0;0.0;2.5;1.0;12.0;0.0;2.0;0.5;0.0;2.0;17.0;False;2.5;10.0;2.0;12.0;3.25;0.0;12.0;12.0;0.0;0.0;0.0;False;0.0;6.5;1.0;2.4293034292807376;6.0;0.2886751345948129;11.583333333333336;2.75;0.0;0.6513389472789296;0.0;1.0;0.0;6.0;1.0;5.0;0.0;0.5;0.0;63.0;10.0;0.0;2.0;0.0;0.0;15.0;0.0;12.0;1.0;28.25;2.25;12.0;4.223850031773037;7.0;12.0;1.0;6.0;0.0;19.0;0.5;0.0;6.067174470921871;0.0;0.0;3.2983007562664564;7.0;0.0;12.0;0.0;1.0;10.25;0.0;12.0;10.0;12.0;1.5833333333333333;0.0;12.0;12.0;0.0;0.0;12.0;39.0;0.6666666666666666;0.0;16.0;3.0;2.0;2.083333333333333;80.0;0.0;0.0;2.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.6428571428571429;1.7142857142857142;3.0;0.0;5.0;2.7142857142857144;0.0;4.28195806088346;14.0;0.0;9.714608915114717;1.0082080720186268;1.9778998741311231;3.0;1.6428571428571428;0.0;1.0;1.0;0.0;10.64822123101391;0.07142857142857142;14.0;3.5;0.0;14.0;0.0;0.0;9.5;1.0;2.142857142857143;0.0;0.0;14.0;1.0818177620697815;1.0;0.0;14.0;1.3280573269766118;0.0;12.0;14.0;2.0;0.0;0.0;0.26726124191242434;0.07142857142857142;1.75;0.0;0.0;14.0;1.0;2.0;14.0;0.0;0.0;14.0;6.060591491823982;0.0;0.35714285714285715;0.2672612419124244;0.0;0.0;0.0;13.75;2.0;2.2857142857142856;0.0;3.0237157840738185;0.0;14.0;0.0;0.0;0.6428571428571429;7.0;0.07142857142857142;14.0;14.5;1.0;20.0;0.0;0.0;0.0;0.26726124191242434;14.0;0.5;0.0;1.0;1.0;14.0;0.0;1.0;0.07142857142857142;0.07142857142857142;1.0;9.0;False;1.5;6.0;0.0;14.0;1.0;0.0;14.0;14.0;0.0;1.4990839693802167;0.0;True;0.0;3.0;1.0;0.7449463436684921;4.0;0.2672612419124244;5.5;1.0;0.2672612419124244;0.5188745216627708;0.0;0.0;0.0;3.0;1.0;2.0;0.0;0.0;0.0;32.0;2.0;1.0;1.0;0.0;0.0;8.75;1.0;14.0;1.0;14.285714285714285;0.0;14.0;1.938618517976592;3.75;14.0;0.0;1.0;0.0;6.0;0.0;0.0;1.83374953650638;0.0;0.0;1.7097008285302209;2.75;0.0;14.0;0.0;1.0;5.0;0.0;14.0;4.0;14.0;0.9285714285714286;0.0;14.0;14.0;0.0;0.0;14.0;20.5;0.5;0.0;7.0;3.0;1.25;2.7857142857142856;34.0;0.0;0.0;0.0
0.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;1.0;4.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;False;3.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;False;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;4.0;0.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;3.0;0.0;4.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;4.0;0.0;0.0;3.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0
1.0;2.0;1.5;0.0;0.0;3.0;0.0;1.4142135623730951;2.0;0.0;9.192388155425117;1.4142135623730951;1.4142135623730951;4.0;1.0;0.0;1.0;2.5;0.0;7.7781745930520225;0.5;2.0;0.0;0.0;2.0;0.0;0.0;8.5;1.0;2.5;0.0;0.0;2.0;0.0;1.0;0.0;2.0;1.4142135623730951;0.0;8.5;2.0;1.0;0.0;0.0;0.0;0.0;1.5;0.0;0.25;2.0;1.0;2.5;2.0;0.0;0.0;2.0;4.242640687119285;0.75;0.5;0.7071067811865476;0.0;1.0;0.0;11.25;4.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0;3.0;0.0;2.0;10.5;0.0;7.0;1.5;0.0;0.0;0.7071067811865476;2.0;0.5;0.5;0.0;1.0;2.0;0.0;1.75;0.5;0.0;1.0;0.0;False;2.0;0.0;0.0;2.0;1.5;0.0;2.0;2.0;0.0;0.0;0.0;False;0.0;5.75;1.0;0.7071067811865476;2.0;0.0;4.0;2.5;0.0;0.7071067811865476;0.25;0.5;0.0;2.0;0.75;3.0;0.0;0.5;0.5;17.0;1.0;0.0;1.0;0.0;0.0;5.5;0.0;2.0;1.0;10.5;0.75;2.0;2.8284271247461903;4.0;2.0;1.0;0.0;0.25;4.0;0.5;0.0;2.1213203435596424;0.0;0.0;0.0;3.25;0.0;2.0;1.0;0.0;7.25;0.0;2.0;1.0;2.0;1.0;0.25;2.0;2.0;0.5;0.0;2.0;13.75;0.5;0.0;5.0;3.0;2.0;1.0;14.0;0.0;0.0;0.75
0.0;1.5714285714285714;0.0;0.0;0.0;1.4285714285714286;0.0;0.0;7.0;0.0;1.3451854182690983;0.0;0.9759000729485332;1.0;147.28571428571428;0.0;0.0;1.0;0.0;0.8997354108424372;0.0;7.0;0.0;0.0;7.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;7.0;387.0356203614488;1.0;0.0;7.0;0.0;0.0;2.8571428571428568;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;2.0;7.0;0.0;0.0;7.0;1.0690449676496974;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.2857142857142857;0.0;0.7559289460184546;0.0;7.0;0.0;0.0;0.0;3.0;0.0;7.0;5.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;7.0;0.0;1.0;0.0;0.0;1.0;2.0;False;2.0;0.0;0.0;7.0;0.0;0.0;7.0;6.0;0.0;0.0;0.0;False;0.0;3.0;1.0;0.0;0.0;0.0;0.8571428571428571;0.0;0.0;0.5345224838248488;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;7.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;7.0;2.0;5.142857142857143;0.0;7.0;1.1338934190276817;2.0;7.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;0.0;0.0;4.5;0.0;7.0;1025.0;7.0;0.0;0.0;7.0;7.0;0.0;0.0;7.0;6.0;0.5714285714285714;0.0;3.0;1.0;0.5;0.0;4.0;0.0;0.0;0.0
0.0;0.5;0.0;0.0;0.0;0.5;0.0;0.0;2.0;0.0;2.1213203435596424;0.0;0.7071067811865476;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.75;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;2.0;2.5;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;False;0.5;0.0;0.0;2.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;False;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;2.5;0.0;2.0;0.7071067811865476;0.75;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;1.75;0.0;2.0;0.0;2.0;0.0;0.0;2.0;2.0;0.0;0.0;2.0;3.25;0.0;0.0;1.0;1.0;0.25;0.0;1.0;0.0;0.0;0.0
0.5;1.05;1.0;0.0;0.0;3.05;0.0;3.6720853103265174;20.0;0.0;8.2487638627347;0.8885233166386386;1.5035046776746237;1.0;1.0;0.0;0.0;1.0;0.0;10.064397908626123;0.0;20.0;1.0;0.0;20.0;0.0;0.0;3.0;2.0;1.9;0.0;0.0;20.0;0.0;1.0;0.0;20.0;0.8255779474818966;0.0;8.65;20.0;2.0;0.0;0.0;0.22360679774997896;0.0;1.0;0.0;0.0;20.0;0.0;2.0;20.0;0.0;0.0;20.0;11.056196167046355;0.0;0.25;0.0;0.0;0.0;0.0;8.5;2.0;1.3;0.0;2.556724878680371;0.0;20.0;0.0;0.0;0.0;6.0;0.05;20.0;7.5;0.7;43.0;0.0;0.0;0.0;0.5501196042201808;14.0;0.5;0.0;0.0;1.0;20.0;0.0;1.0;0.25;0.0;1.0;9.0;False;0.5;7.0;0.0;20.0;1.0;0.0;20.0;19.0;0.0;0.0;0.0;True;0.0;3.0;1.0;0.6386663736585051;3.0;0.0;6.35;1.0;0.0;0.512989176042577;0.0;0.0;0.0;3.0;1.0;1.0;0.0;0.0;0.0;33.0;1.0;1.0;1.0;0.0;0.0;7.0;0.0;20.0;2.0;9.6;0.0;20.0;3.966637181078677;4.25;20.0;0.0;0.25;0.0;6.0;0.0;0.0;1.6511558949637928;0.0;0.0;1.688973528196155;2.0;0.0;20.0;0.0;0.0;4.75;0.0;20.0;1.0;20.0;0.55;0.0;20.0;20.0;0.0;0.0;20.0;10.5;0.5;0.0;13.0;3.0;0.75;1.7;39.0;0.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;10.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;10.0;0.0;1.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;3.0;7.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;7.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;10.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;False;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;True;0.0;3.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;7.0;10.0;0.0;10.0;0.0;0.0;1.0;0.0;1.0;1.0;7.0;0.0;1.0;0.0;2.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;7.0;0.0;1.0;10.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;7.0;1.0;0.0;2.0;3.0;2.0;0.0;3.0;0.0;0.0;0.0
0.7222222222222222;1.2777777777777777;4.25;0.0;2.0;2.2777777777777777;0.0;3.899472060797612;18.0;2.0;14.751093899837734;0.8947924869885987;1.274434386908933;2.5;1.2222222222222223;0.0;0.0;1.5;0.0;19.167647033750843;0.0;18.0;1.75;0.0;18.0;0.0;0.0;6.5;1.0;3.388888888888889;0.0;0.0;18.0;0.4277926319464985;1.0;0.0;18.0;2.379789632049534;0.0;13.888888888888891;18.0;4.0;0.0;0.0;0.3233808333817773;0.05555555555555555;1.0;0.0;0.0;18.0;0.5;2.0;18.0;0.0;0.0;18.0;9.255981990819725;0.0;0.8888888888888888;0.0;0.0;0.0;0.0;14.25;2.0;1.7777777777777777;0.5;3.281957012220812;0.0;18.0;0.0;0.0;0.1111111111111111;4.0;0.1111111111111111;18.0;7.5;1.2777777777777777;37.0;0.0;0.0;0.4714045207910317;0.23570226039551584;12.0;0.0;0.0;1.0;1.0;18.0;0.0;1.0;0.05555555555555555;0.4444444444444444;3.0;14.0;False;1.0;8.0;0.0;18.0;1.0;0.0;18.0;18.0;0.0;0.4714045207910317;0.0;True;0.0;3.0;1.0;1.323493100445977;7.0;0.23570226039551584;6.5555555555555545;1.0;1.247219128924647;0.8498365855987975;0.0;0.0;0.0;3.0;1.0;2.0;0.0;0.0;0.0;54.0;1.0;1.0;1.0;0.0;0.0;10.0;5.0;18.0;1.0;14.222222222222221;1.0;18.0;2.562295743493358;3.5;18.0;0.0;2.0;0.0;22.0;0.0;0.0;5.042628736597946;0.1111111111111111;0.0;2.0524176720769085;3.0;0.0;18.0;0.0;1.0;4.25;0.0;18.0;2.0;18.0;1.3888888888888888;0.0;18.0;18.0;0.0;0.0;18.0;21.75;0.6111111111111112;0.0;9.0;3.0;0.0;2.5;79.0;0.0;0.0;0.0
0.75;0.9166666666666666;2.0;0.0;0.0;1.9166666666666667;0.0;2.108783937953269;12.0;0.0;6.793490645575009;0.621581560508061;0.9003366373785201;2.0;2.25;0.0;0.0;1.5;0.0;6.249848483011893;0.0;12.0;1.25;0.0;12.0;0.0;0.0;6.5;0.0;1.6666666666666667;0.0;0.0;12.0;2.490892501603683;1.0;0.0;12.0;0.9003366373785201;0.0;7.833333333333332;12.0;1.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;12.0;1.0;1.0;12.0;0.0;0.0;12.0;5.063236478416116;0.0;0.4166666666666667;0.0;0.0;0.0;0.0;7.5;4.0;1.1666666666666667;1.0;1.4034589305344742;0.0;12.0;0.0;0.0;0.0;3.0;0.0;12.0;8.5;0.8333333333333334;19.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;1.0;1.0;12.0;0.0;1.0;0.0;0.3333333333333333;3.0;5.0;False;1.0;5.0;0.0;12.0;1.0;0.0;12.0;12.0;0.0;0.0;0.0;False;0.0;4.0;1.0;0.5149286505444373;3.0;0.0;4.0;1.0;0.8876253645985945;0.8660254037844386;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;29.0;2.0;0.0;2.0;0.0;0.0;4.0;3.0;12.0;1.0;10.166666666666666;1.0;12.0;1.9752253419585195;2.25;12.0;1.0;1.25;0.0;4.0;0.0;0.0;0.8876253645985944;0.0;0.0;1.5275252316519468;2.0;0.0;12.0;0.0;0.0;5.75;0.0;12.0;10.0;12.0;0.4166666666666667;0.0;12.0;12.0;0.0;0.0;12.0;11.5;0.25;0.0;7.0;3.0;1.0;1.5833333333333333;26.0;0.0;0.0;0.0
