NPathComplexity_25%;FileLength_std;MethodLength_std;CyclomaticComplexity_min;NestedForDepth_max;NumberOfProtectedMethod_50%;CyclomaticComplexity_50%;NumberOfPublicMethods_Checkstyle_75%;BooleanExpressionComplexity_75%;NestedTryDepth_50%;ThrowsCount_min;FileLength_25%;NCSSForThisClass_min;NestedIfElseDepth_75%;NestedIfElseDepth_50%;NumberOfMethods_Checkstyle_count;BooleanExpressionComplexity_std;NestedTryDepth_max;NCSSForThisFile_50%;NCSSForThisClass_mean;NestedIfElseDepth_25%;FileLength_min;NCSSForThisMethod_max;NumberOfProtectedMethod_max;FileLength_50%;NestedForDepth_25%;NumberOfPackageMethod_min;ExecutableStatementCount_min;NumberOfPackageMethod_max;MethodLength_mean;NCSSForThisClass_max;ClassDataAbstractionCoupling_min;ExecutableStatementCount_50%;ExecutableStatementCount_mean;NestedForDepth_75%;AnonymousInnerClassLength_max;NCSSForThisClass_count;FileLength_max;NumberOfPrivateMethod_50%;NCSSForThisFile_std;ClassFanOutComplexity_count;MethodLength_max;NPathComplexity_max;NCSSForThisFile_count;NumberOfPrivateMethod_mean;CyclomaticComplexity_25%;NestedIfElseDepth_std;ClassDataAbstractionCoupling_75%;NestedForDepth_mean;NumberOfPackageMethod_75%;ClassDataAbstractionCoupling_count;Bugged;NCSSForThisFile_mean;NumberOfPackageMethod_std;NestedTryDepth_25%;ExecutableStatementCount_max;ClassDataAbstractionCoupling_max;NumberOfPublicMethods_Checkstyle_std;NCSSForThisFile_min;BooleanExpressionComplexity_max;NCSSForThisMethod_75%;NumberOfProtectedMethod_75%;NumberOfProtectedMethod_25%;NumberOfMethods_Checkstyle_75%;NumberOfProtectedMethod_mean;NCSSForThisFile_max;ThrowsCount_25%;ClassDataAbstractionCoupling_mean;NumberOfMethods_Checkstyle_max;ExecutableStatementCount_25%;NCSSForThisMethod_50%;NPathComplexity_count;NumberOfPublicMethods_Checkstyle_mean;NumberOfProtectedMethod_std;NumberOfProtectedMethod_min;MethodLength_25%;AnonymousInnerClassLength_count;NCSSForThisFile_25%;NumberOfMethods_Checkstyle_25%;ClassDataAbstractionCoupling_50%;NumberOfMethods_Checkstyle_50%;NestedIfElseDepth_min;NCSSForThisClass_25%;BooleanExpressionComplexity_count;BooleanExpressionComplexity_25%;ThrowsCount_count;ClassFanOutComplexity_std;NumberOfPackageMethod_50%;NestedTryDepth_count;AnonymousInnerClassLength_75%;ClassFanOutComplexity_25%;ExecutableStatementCount_std;NCSSForThisMethod_min;ClassFanOutComplexity_mean;FileLength_count;NumberOfPrivateMethod_count;NCSSForThisMethod_std;NumberOfPackageMethod_mean;AnonymousInnerClassLength_std;ThrowsCount_75%;AnonymousInnerClassLength_mean;ClassDataAbstractionCoupling_25%;NumberOfPackageMethod_count;NumberOfPublicMethods_Checkstyle_count;NumberOfMethods_Checkstyle_std;ThrowsCount_mean;MethodLength_min;NumberOfProtectedMethod_count;CyclomaticComplexity_mean;NCSSForThisMethod_count;AnonymousInnerClassLength_min;CyclomaticComplexity_max;ClassDataAbstractionCoupling_std;NPathComplexity_min;NumberOfPrivateMethod_max;BooleanExpressionComplexity_mean;NestedForDepth_count;NPathComplexity_50%;NumberOfPrivateMethod_75%;NestedForDepth_50%;FileLength_mean;MethodLength_75%;NumberOfPublicMethods_Checkstyle_min;NPathComplexity_mean;AnonymousInnerClassLength_50%;ClassFanOutComplexity_75%;BooleanExpressionComplexity_min;ThrowsCount_max;NestedTryDepth_std;NumberOfPrivateMethod_std;NestedTryDepth_mean;NCSSForThisMethod_25%;NCSSForThisFile_75%;NestedIfElseDepth_mean;NestedForDepth_std;FileLength_75%;CyclomaticComplexity_std;NumberOfPublicMethods_Checkstyle_50%;NumberOfPublicMethods_Checkstyle_25%;ClassFanOutComplexity_50%;ExecutableStatementCount_75%;ThrowsCount_std;ClassFanOutComplexity_max;CyclomaticComplexity_75%;AnonymousInnerClassLength_25%;NumberOfPublicMethods_Checkstyle_max;NCSSForThisClass_std;NumberOfMethods_Checkstyle_mean;NestedTryDepth_75%;MethodLength_50%;ThrowsCount_50%;ClassFanOutComplexity_min;ExecutableStatementCount_count;NCSSForThisClass_50%;NumberOfPrivateMethod_min;NumberOfMethods_Checkstyle_min;NPathComplexity_std;NumberOfPackageMethod_25%;NCSSForThisClass_75%;NestedIfElseDepth_max;MethodLength_count;NPathComplexity_75%;NCSSForThisMethod_mean;NestedForDepth_min;NumberOfPrivateMethod_25%;CyclomaticComplexity_count;NestedIfElseDepth_count;BooleanExpressionComplexity_50%;NestedTryDepth_min
1.0;27.71281292110204;0.0;1.0;0.0;0.0;1.0;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;2.6666666666666665;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;8.0;0.0;1.0;1.0;0.0;0.0;3.0;48.0;0.0;5.773502691896257;3.0;3.0;1.0;3.0;0.0;1.0;0.0;1.0;0.0;0.0;3.0;False;3.333333333333333;0.0;0.0;1.0;2.0;1.7320508075688772;0.0;0.0;2.0;0.0;0.0;1.5;0.0;10.0;0.0;0.6666666666666666;3.0;1.0;2.0;3.0;1.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;1.1547005383792517;0.0;3.0;0.0;0.0;0.0;2.0;0.6666666666666666;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;1.7320508075688772;0.0;3.0;3.0;1.0;3.0;0.0;1.0;1.1547005383792517;1.0;0.0;0.0;3.0;1.0;0.0;0.0;16.0;3.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;5.0;0.0;0.0;24.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;3.0;4.618802153517007;1.0;0.0;3.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;3.0;1.0;2.0;0.0;0.0;3.0;3.0;0.0;0.0
0.25;57.97125724586855;10.759491933482114;1.0;0.0;0.0;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;7.166666666666668;0.0;0.0;12.0;0.0;0.0;0.0;0.0;1.0;0.0;11.833333333333336;43.0;0.0;2.0;4.0;0.0;0.0;6.0;142.0;0.0;22.861904265976328;6.0;27.0;8.0;6.0;0.0;1.0;0.40824829046386296;0.0;0.0;0.0;6.0;False;9.333333333333334;0.0;0.0;9.0;1.0;2.449489742783178;0.0;0.0;10.0;0.0;0.0;0.0;0.0;56.0;0.0;0.16666666666666666;6.0;1.25;4.0;6.0;1.0;0.0;0.0;4.25;6.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;6.0;3.2659863237109037;0.0;6.0;0.0;0.0;3.898717737923585;2.0;1.3333333333333333;6.0;6.0;4.732863826479694;0.0;0.0;0.0;0.0;0.0;6.0;6.0;2.449489742783178;0.0;3.0;6.0;2.0;6.0;0.0;4.0;0.40824829046386296;0.0;0.0;0.0;6.0;1.5;0.0;0.0;23.66666666666667;20.0;0.0;2.333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5;0.0;0.16666666666666666;0.0;0.0;1.2649110640673518;0.0;0.0;0.0;7.25;0.0;8.0;2.75;0.0;6.0;17.55467648994611;1.0;0.0;6.5;0.0;0.0;6.0;0.0;0.0;0.0;3.0110906108363236;0.0;0.0;1.0;6.0;2.75;6.0;0.0;0.0;6.0;6.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;69.48792289723033;5.121061874775067;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0.2672612419124244;0.0;0.0;8.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;4.0;10.071428571428571;102.0;0.0;5.0;4.428571428571429;0.0;0.0;14.0;260.0;0.0;32.071349029490925;14.0;18.0;5.0;14.0;0.2857142857142857;1.0;0.2672612419124244;0.0;0.0;0.0;14.0;False;8.571428571428571;1.0690449676496976;0.0;7.0;3.0;1.1578684470436789;0.0;1.0;7.75;0.0;0.0;0.0;0.0;120.0;0.0;0.21428571428571427;12.0;4.0;7.0;14.0;0.42857142857142855;0.0;0.0;6.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;14.0;2.931451277679128;0.0;14.0;0.0;0.0;2.2774576147127714;1.0;0.8571428571428571;14.0;14.0;3.3651412784868078;0.2857142857142857;0.0;0.0;0.0;0.0;14.0;14.0;3.2105595007244934;0.0;3.0;14.0;2.2857142857142856;14.0;0.0;5.0;0.8017837257372731;0.0;4.0;0.07142857142857142;14.0;2.0;0.0;0.0;18.571428571428573;13.5;0.0;2.142857142857143;0.0;0.0;0.0;0.0;0.0;1.0690449676496976;0.0;5.0;0.0;0.07142857142857142;0.0;0.0;1.3827826698682308;0.0;0.0;0.0;6.0;0.0;11.0;3.0;0.0;4.0;27.185969231883625;1.0;0.0;10.5;0.0;0.0;14.0;0.0;0.0;0.0;1.7032612545052803;0.0;0.0;1.0;14.0;3.0;6.357142857142858;0.0;0.0;14.0;14.0;0.0;0.0
0.0;28.284271247461906;0.0;1.0;0.0;0.0;1.0;1.5;0.0;0.0;0.0;10.0;0.0;0.0;0.0;2.0;0.0;0.0;3.5;2.0;0.0;0.0;2.0;0.0;20.0;0.0;0.0;0.0;0.0;3.0;4.0;0.0;0.5;0.5;0.0;0.0;2.0;40.0;0.0;4.949747468305833;2.0;3.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;False;3.5;0.0;0.0;1.0;0.0;1.4142135623730951;0.0;0.0;1.75;0.0;0.0;1.5;0.0;7.0;0.0;0.0;2.0;0.25;1.5;2.0;1.0;0.0;0.0;3.0;2.0;1.75;0.5;0.0;1.0;0.0;1.0;2.0;0.0;2.0;1.4142135623730951;0.0;2.0;0.0;0.5;0.7071067811865476;1.0;1.0;2.0;2.0;0.7071067811865476;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.4142135623730951;0.0;3.0;2.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;20.0;3.0;0.0;0.0;0.0;1.5;0.0;0.0;0.0;0.0;0.0;1.25;5.25;0.0;0.0;30.0;0.0;1.0;0.5;1.0;0.75;0.0;2.0;1.0;0.0;2.0;2.8284271247461903;1.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;1.5;0.0;0.0;2.0;2.0;0.0;0.0
0.0;35.7957166897568;1.1547005383792517;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;2.0;0.0;5.333333333333333;15.0;0.0;3.0;3.0;0.0;0.0;3.0;62.0;0.0;13.85640646055102;3.0;6.0;1.0;3.0;0.3333333333333333;1.0;0.0;0.0;0.0;0.0;3.0;False;8.0;0.0;0.0;4.0;0.0;1.1547005383792517;0.0;0.0;4.5;0.0;0.0;1.5;0.0;24.0;0.0;0.0;3.0;2.5;4.0;3.0;0.6666666666666666;0.0;0.0;5.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;2.8867513459481287;0.0;3.0;0.0;0.0;1.0;3.0;1.6666666666666667;3.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;1.7320508075688772;0.0;4.0;3.0;1.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;3.0;0.0;0.5;0.0;20.666666666666668;6.0;0.0;0.3333333333333333;0.0;2.5;0.0;0.0;0.0;0.5773502691896258;0.0;3.5;12.0;0.0;0.0;31.0;0.0;0.0;0.0;0.0;3.5;0.0;5.0;1.0;0.0;2.0;8.660254037844387;1.0;0.0;6.0;0.0;0.0;3.0;0.0;0.0;0.0;0.5773502691896258;0.0;7.5;0.0;3.0;0.5;4.0;0.0;0.0;3.0;3.0;0.0;0.0
0.0;39.802009999496256;7.266360849833981;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.6;0.0;0.0;9.0;3.0;0.0;0.0;0.0;0.0;0.0;7.6;28.0;0.0;5.0;4.2;0.0;0.0;5.0;89.0;0.0;17.88854381999832;5.0;16.0;3.0;5.0;0.2;1.0;0.0;0.0;0.0;0.0;5.0;False;8.0;0.0;0.0;8.0;6.0;0.4472135954999581;0.0;0.0;9.0;0.0;0.0;0.0;0.6;40.0;0.0;1.2;5.0;0.0;7.0;5.0;0.2;1.3416407864998738;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;4.47213595499958;0.0;5.0;0.0;0.0;4.024922359499621;1.0;2.0;5.0;5.0;4.09878030638384;0.0;0.0;1.0;0.0;0.0;5.0;5.0;2.23606797749979;0.6;0.0;5.0;1.4;5.0;0.0;3.0;2.683281572999748;0.0;1.0;0.0;5.0;0.0;0.0;0.0;17.8;12.0;0.0;0.8;0.0;0.0;0.0;1.0;0.0;0.4472135954999581;0.0;1.0;0.0;0.0;0.0;0.0;0.8944271909999161;0.0;0.0;0.0;8.0;0.5477225575051662;10.0;1.0;0.0;1.0;12.521980673998824;1.0;0.0;10.0;1.0;0.0;5.0;0.0;0.0;0.0;1.30384048104053;0.0;0.0;0.0;5.0;1.0;5.4;0.0;0.0;5.0;5.0;0.0;0.0
0.25;39.597979746446654;7.7781745930520225;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;2.0;0.0;0.0;10.5;7.0;0.0;0.0;10.0;2.0;28.0;0.0;0.0;1.0;0.0;8.5;14.0;0.0;5.0;5.0;0.0;0.0;2.0;56.0;0.0;14.849242404917495;2.0;14.0;1.0;2.0;0.0;1.0;0.0;3.75;0.0;0.0;2.0;False;10.5;0.0;0.0;9.0;5.0;0.0;0.0;0.0;8.0;1.5;0.5;1.5;1.0;21.0;0.0;2.5;2.0;3.0;6.0;2.0;0.0;1.4142135623730951;0.0;5.75;2.0;5.25;0.5;2.5;1.0;0.0;3.5;2.0;0.0;2.0;4.242640687119285;0.0;2.0;0.0;1.5;5.656854249492381;2.0;3.0;2.0;2.0;5.656854249492381;0.0;0.0;0.0;0.0;1.25;2.0;2.0;1.4142135623730951;0.0;3.0;2.0;1.0;2.0;0.0;1.0;3.5355339059327378;0.0;0.0;0.0;2.0;0.5;0.0;0.0;28.0;11.25;0.0;0.5;0.0;4.5;0.0;0.0;0.0;0.0;0.0;4.0;15.75;0.0;0.0;42.0;0.0;0.0;0.0;3.0;7.0;0.0;6.0;1.0;0.0;0.0;9.899494936611664;1.0;0.0;8.5;0.0;0.0;2.0;7.0;0.0;0.0;0.7071067811865476;0.0;10.5;0.0;2.0;0.75;6.0;0.0;0.0;2.0;2.0;0.0;0.0
0.5;45.254833995939045;12.020815280171306;1.0;0.0;1.0;1.5;0.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0;2.0;0.0;0.0;14.0;10.0;0.0;0.0;16.0;2.0;32.0;0.0;0.0;1.0;0.0;11.5;20.0;0.0;7.5;7.5;0.0;0.0;2.0;64.0;0.0;19.798989873223327;2.0;20.0;2.0;2.0;0.0;1.25;0.0;1.5;0.0;0.0;2.0;False;14.0;0.0;0.0;14.0;2.0;0.0;0.0;0.0;12.5;1.5;0.5;1.5;1.0;28.0;0.0;1.0;2.0;4.25;9.0;2.0;0.0;1.4142135623730951;0.0;7.25;2.0;7.0;0.5;1.0;1.0;0.0;5.0;2.0;0.0;2.0;4.242640687119285;0.0;2.0;0.0;1.5;9.192388155425117;2.0;3.0;2.0;2.0;9.899494936611664;0.0;0.0;0.0;0.0;0.5;2.0;2.0;1.4142135623730951;0.0;3.0;2.0;1.5;2.0;0.0;2.0;1.4142135623730951;0.0;0.0;0.0;2.0;1.0;0.0;0.0;32.0;15.75;0.0;1.0;0.0;4.5;0.0;0.0;0.0;0.0;0.0;5.5;21.0;0.0;0.0;48.0;0.7071067811865476;0.0;0.0;3.0;10.75;0.0;6.0;1.75;0.0;0.0;14.142135623730953;1.0;0.0;11.5;0.0;0.0;2.0;10.0;0.0;0.0;1.4142135623730951;0.0;15.0;0.0;2.0;1.5;9.0;0.0;0.0;2.0;2.0;0.0;0.0
1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;33.0;3.0;0.0;0.0;1.0;0.0;0.0;5.0;3.0;0.0;33.0;2.0;0.0;33.0;0.0;0.0;1.0;0.0;3.0;3.0;0.0;1.0;1.0;0.0;0.0;1.0;33.0;0.0;0.0;1.0;3.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;False;5.0;0.0;0.0;1.0;0.0;0.0;5.0;0.0;2.0;0.0;0.0;1.0;0.0;5.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0;0.0;0.0;3.0;1.0;5.0;1.0;0.0;1.0;0.0;3.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;3.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;33.0;3.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;5.0;0.0;0.0;33.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;3.0;0.0;1.0;1.0;3.0;0.0;1.0;0.0;0.0;3.0;0.0;1.0;1.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0
0.5;48.790367901871775;7.071067811865476;1.0;0.0;0.5;1.5;0.0;0.0;0.0;0.0;17.25;0.0;0.0;0.0;2.0;0.0;0.0;15.0;8.5;0.0;0.0;9.0;1.0;34.5;0.0;0.0;5.0;0.0;12.0;17.0;0.0;6.0;6.0;0.0;0.0;2.0;69.0;0.5;21.213203435596427;2.0;17.0;2.0;2.0;0.5;1.25;0.0;0.0;0.0;0.0;2.0;False;15.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;8.25;0.75;0.25;1.5;0.5;30.0;0.0;0.0;2.0;5.5;7.5;2.0;0.0;0.7071067811865476;0.0;9.5;2.0;7.5;0.5;0.0;1.0;0.0;4.25;2.0;0.0;2.0;7.7781745930520225;0.0;2.0;0.0;2.75;1.4142135623730951;6.0;5.5;2.0;2.0;2.1213203435596424;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.4142135623730951;0.0;7.0;2.0;1.5;2.0;0.0;2.0;0.0;0.0;1.0;0.0;2.0;1.0;0.75;0.0;34.5;14.5;0.0;1.0;0.0;8.25;0.0;0.0;0.0;0.7071067811865476;0.0;6.75;22.5;0.0;0.0;51.75;0.7071067811865476;0.0;0.0;5.5;6.5;0.0;11.0;1.75;0.0;0.0;12.020815280171306;1.0;0.0;12.0;0.0;0.0;2.0;8.5;0.0;0.0;1.4142135623730951;0.0;12.75;0.0;2.0;1.5;7.5;0.0;0.25;2.0;2.0;0.0;0.0
0.0;122.53652516698848;20.767763480933613;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;21.8;0.0;0.0;35.0;0.0;0.0;0.0;0.0;13.0;0.0;44.4;109.0;0.0;17.0;19.8;0.0;34.0;5.0;274.0;0.0;59.032194605994455;5.0;71.0;8.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;False;26.4;0.0;0.0;31.0;4.0;1.7888543819998317;0.0;0.0;32.0;0.0;0.0;0.0;0.0;132.0;0.0;0.8;4.0;15.0;24.0;5.0;0.8;0.0;0.0;30.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;7.155417527999327;0.0;5.0;0.0;0.0;7.293833011524187;14.0;3.2;5.0;5.0;9.338094023943002;0.0;15.20526224699857;0.0;6.8;0.0;5.0;5.0;1.7888543819998317;0.2;21.0;5.0;2.2;5.0;0.0;4.0;1.7888543819998317;0.0;0.0;0.0;5.0;2.0;0.0;0.0;54.8;60.0;0.0;2.8;0.0;0.0;0.0;1.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0;0.0;1.3038404810405295;0.0;0.0;0.0;23.0;0.4472135954999581;16.0;3.0;0.0;4.0;48.74628190949542;0.8;0.0;40.0;0.0;0.0;5.0;0.0;0.0;0.0;3.3466401061363023;0.0;0.0;0.0;5.0;4.0;24.2;0.0;0.0;5.0;5.0;0.0;0.0
0.0;29.0;1.0;1.0;0.0;0.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;1.0;0.0;3.5;12.0;0.0;1.0;1.25;0.0;0.0;4.0;58.0;0.0;8.5;4.0;5.0;1.0;4.0;0.0;1.0;0.0;0.25;0.0;0.0;4.0;False;4.25;0.0;0.0;2.0;1.0;1.0;0.0;0.0;2.25;0.5;0.0;1.0;0.5;17.0;0.0;0.25;4.0;1.0;2.0;4.0;0.5;1.0;0.0;3.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;4.0;3.0;0.0;4.0;0.0;0.0;0.5;2.0;1.5;4.0;4.0;0.5;0.0;0.0;0.0;0.0;0.0;4.0;4.0;2.0;0.0;3.0;4.0;1.0;4.0;0.0;1.0;0.5;0.0;0.0;0.0;4.0;0.5;0.0;0.0;14.5;3.5;0.0;0.5;0.0;1.5;0.0;0.0;0.0;0.0;0.0;2.0;4.25;0.0;0.0;14.5;0.0;0.0;0.0;0.0;1.25;0.0;6.0;1.0;0.0;2.0;6.0;1.0;0.0;3.0;0.0;0.0;4.0;0.0;0.0;0.0;0.5773502691896257;0.0;3.0;0.0;4.0;1.0;2.25;0.0;0.0;4.0;4.0;0.0;0.0
0.0;28.5;1.0;1.0;0.0;0.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;1.0;0.0;3.5;12.0;0.0;1.0;1.25;0.0;0.0;4.0;57.0;0.0;8.5;4.0;5.0;1.0;4.0;0.0;1.0;0.0;0.25;0.0;0.0;4.0;False;4.25;0.0;0.0;2.0;1.0;1.0;0.0;0.0;2.25;0.5;0.0;1.0;0.5;17.0;0.0;0.25;4.0;1.0;2.0;4.0;0.5;1.0;0.0;3.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;4.0;3.0;0.0;4.0;0.0;0.0;0.5;2.0;1.5;4.0;4.0;0.5;0.0;0.0;0.0;0.0;0.0;4.0;4.0;2.0;0.0;3.0;4.0;1.0;4.0;0.0;1.0;0.5;0.0;0.0;0.0;4.0;0.5;0.0;0.0;14.25;3.5;0.0;0.5;0.0;1.5;0.0;0.0;0.0;0.0;0.0;2.0;4.25;0.0;0.0;14.25;0.0;0.0;0.0;0.0;1.25;0.0;6.0;1.0;0.0;2.0;6.0;1.0;0.0;3.0;0.0;0.0;4.0;0.0;0.0;0.0;0.5773502691896257;0.0;3.0;0.0;4.0;1.0;2.25;0.0;0.0;4.0;4.0;0.0;0.0
0.0;27.727242920997394;0.8944271909999159;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;1.0;0.0;3.4;15.0;0.0;1.0;1.2;0.0;0.0;5.0;62.0;0.0;8.94427190999916;5.0;5.0;1.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;False;4.0;0.0;0.0;2.0;1.0;1.3416407864998738;0.0;0.0;2.0;0.0;0.0;0.0;0.4;20.0;0.0;0.2;5.0;1.0;2.0;5.0;0.6;0.8944271909999161;0.0;3.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;2.23606797749979;0.0;5.0;0.0;0.0;0.4472135954999579;2.0;1.0;5.0;5.0;0.4472135954999579;0.0;0.0;0.0;0.0;0.0;5.0;5.0;2.23606797749979;0.0;3.0;5.0;1.0;5.0;0.0;1.0;0.4472135954999581;0.0;0.0;0.0;5.0;0.0;0.0;0.0;12.4;3.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;1.0;0.0;3.0;6.708203932499369;1.0;0.0;3.0;0.0;0.0;5.0;0.0;0.0;0.0;0.5477225575051662;0.0;0.0;0.0;5.0;1.0;2.2;0.0;0.0;5.0;5.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
