MethodLength_75%;CyclomaticComplexity_min;NumberOfProtectedMethod_count;NestedIfElseDepth_count;NumberOfProtectedMethod_std;ExecutableStatementCount_50%;NestedTryDepth_25%;CyclomaticComplexity_mean;NCSSForThisFile_count;BooleanExpressionComplexity_min;NestedForDepth_50%;NumberOfPublicMethods_Checkstyle_count;NumberOfMethods_Checkstyle_min;NumberOfPublicMethods_Checkstyle_min;ClassDataAbstractionCoupling_50%;ClassFanOutComplexity_min;ExecutableStatementCount_75%;NPathComplexity_min;ClassDataAbstractionCoupling_mean;AnonymousInnerClassLength_50%;AnonymousInnerClassLength_25%;NPathComplexity_mean;NCSSForThisMethod_min;NumberOfMethods_Checkstyle_count;FileLength_max;NumberOfPublicMethods_Checkstyle_mean;NumberOfPublicMethods_Checkstyle_std;NCSSForThisClass_25%;ThrowsCount_25%;MethodLength_min;ClassDataAbstractionCoupling_75%;ThrowsCount_mean;NCSSForThisClass_min;NumberOfPackageMethod_max;ExecutableStatementCount_count;CyclomaticComplexity_25%;BooleanExpressionComplexity_75%;NestedTryDepth_50%;ClassDataAbstractionCoupling_std;FileLength_count;NestedIfElseDepth_min;NestedIfElseDepth_std;NPathComplexity_count;NumberOfPackageMethod_50%;NestedIfElseDepth_max;NestedTryDepth_max;NestedTryDepth_75%;ThrowsCount_75%;ClassFanOutComplexity_std;ThrowsCount_max;NCSSForThisClass_count;NumberOfProtectedMethod_min;NestedForDepth_mean;NumberOfProtectedMethod_75%;ClassFanOutComplexity_count;ClassFanOutComplexity_max;NumberOfMethods_Checkstyle_50%;NumberOfPackageMethod_std;ThrowsCount_50%;MethodLength_25%;NumberOfPrivateMethod_count;ThrowsCount_std;ThrowsCount_min;AnonymousInnerClassLength_75%;AnonymousInnerClassLength_min;NumberOfProtectedMethod_50%;NestedForDepth_max;CyclomaticComplexity_count;NestedTryDepth_mean;NumberOfPrivateMethod_mean;NestedForDepth_75%;NCSSForThisClass_mean;NPathComplexity_25%;MethodLength_50%;NCSSForThisMethod_max;NumberOfPrivateMethod_25%;MethodLength_max;FileLength_25%;NCSSForThisMethod_25%;ExecutableStatementCount_25%;FileLength_min;AnonymousInnerClassLength_max;NCSSForThisClass_75%;NumberOfPrivateMethod_50%;FileLength_75%;ExecutableStatementCount_max;NestedIfElseDepth_75%;NestedTryDepth_min;NCSSForThisMethod_75%;Bugged;NCSSForThisMethod_count;NCSSForThisFile_25%;BooleanExpressionComplexity_mean;NCSSForThisClass_std;NumberOfPublicMethods_Checkstyle_50%;NumberOfPrivateMethod_max;NumberOfPackageMethod_25%;NCSSForThisFile_max;NumberOfPackageMethod_75%;ClassDataAbstractionCoupling_min;NCSSForThisMethod_mean;MethodLength_mean;ExecutableStatementCount_std;NestedTryDepth_count;BooleanExpressionComplexity_25%;NCSSForThisFile_50%;NPathComplexity_75%;NPathComplexity_max;BooleanExpressionComplexity_max;MethodLength_std;ClassDataAbstractionCoupling_count;NumberOfPackageMethod_min;NumberOfMethods_Checkstyle_75%;NCSSForThisFile_min;ClassDataAbstractionCoupling_25%;FileLength_50%;NumberOfMethods_Checkstyle_25%;NumberOfPackageMethod_count;NestedForDepth_25%;BooleanExpressionComplexity_50%;CyclomaticComplexity_max;NPathComplexity_50%;BooleanExpressionComplexity_std;NPathComplexity_std;ThrowsCount_count;NumberOfMethods_Checkstyle_max;NestedIfElseDepth_mean;ClassFanOutComplexity_mean;BooleanExpressionComplexity_count;NestedIfElseDepth_50%;NumberOfPrivateMethod_min;NCSSForThisClass_max;ExecutableStatementCount_mean;AnonymousInnerClassLength_mean;ClassDataAbstractionCoupling_max;NumberOfProtectedMethod_max;NCSSForThisMethod_std;MethodLength_count;NumberOfProtectedMethod_25%;NestedForDepth_count;AnonymousInnerClassLength_count;NumberOfPrivateMethod_std;NestedIfElseDepth_25%;NCSSForThisFile_mean;NumberOfMethods_Checkstyle_mean;ClassFanOutComplexity_75%;NestedTryDepth_std;ClassFanOutComplexity_50%;NestedForDepth_std;FileLength_mean;ExecutableStatementCount_min;NCSSForThisClass_50%;AnonymousInnerClassLength_std;NCSSForThisFile_std;NCSSForThisFile_75%;NCSSForThisMethod_50%;NumberOfProtectedMethod_mean;FileLength_std;NumberOfPublicMethods_Checkstyle_max;CyclomaticComplexity_50%;NumberOfPrivateMethod_75%;NumberOfMethods_Checkstyle_std;NestedForDepth_min;NumberOfPublicMethods_Checkstyle_75%;ClassFanOutComplexity_25%;NumberOfPublicMethods_Checkstyle_25%;NumberOfPackageMethod_mean;CyclomaticComplexity_std;CyclomaticComplexity_75%
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1.0;9.0;9.0;0.0;2.0;0.0;1.0;9.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;2.0;1.0;0.1111111111111111;0.0;0.0;1.0;2.0;9.0;130.0;0.2222222222222222;0.6666666666666666;0.0;0.0;3.0;0.0;0.0;0.0;7.0;9.0;1.0;0.0;0.0;0.3333333333333333;9.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;9.0;0.0;0.0;0.0;9.0;1.0;0.0;2.333333333333333;0.0;4.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;3.333333333333333;1.0;4.0;3.0;0.0;10.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;3.0;False;9.0;0.0;0.0;10.0;0.0;0.0;0.0;48.0;0.0;0.0;2.6666666666666665;4.5555555555555545;0.5;9.0;0.0;0.0;1.0;1.0;0.0;2.068278940998476;9.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;1.0;1.0;0.0;0.0;9.0;7.0;0.0;0.1111111111111111;9.0;0.0;0.0;30.0;1.6666666666666667;0.0;1.0;0.0;0.5;9.0;0.0;9.0;9.0;0.0;0.0;5.333333333333333;0.7777777777777778;0.0;0.0;0.0;0.0;14.444444444444445;1.0;0.0;0.0;16.0;0.0;3.0;0.0;43.33333333333334;2.0;1.0;0.0;2.333333333333333;0.0;0.0;0.0;0.0;0.7777777777777778;0.0;1.0
4.0;1.0;4.0;4.0;0.0;2.0;0.0;1.0;4.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;2.0;0.0;0.5;0.0;0.0;0.0;2.0;4.0;59.0;1.0;2.0;0.0;0.0;3.0;0.5;0.0;0.0;0.0;4.0;1.0;0.0;0.0;1.0;4.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.5;0.0;4.0;0.0;0.0;0.0;4.0;9.0;0.0;0.0;0.0;3.75;4.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;3.5;0.0;4.0;3.0;0.0;4.0;0.0;2.75;1.75;0.0;0.0;3.5;0.0;14.75;2.0;0.0;0.0;3.0;False;4.0;0.0;0.0;7.0;0.0;0.0;0.0;25.0;0.0;0.0;2.75;3.75;0.5;4.0;0.0;0.0;0.0;0.0;0.0;0.5;4.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;4.0;0.0;2.25;4.0;0.0;0.0;14.0;1.75;0.0;2.0;0.0;0.5;4.0;0.0;4.0;4.0;0.0;0.0;6.25;1.0;2.25;0.0;0.0;0.0;14.75;1.0;0.0;0.0;12.5;6.25;3.0;0.0;29.5;4.0;1.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7.75;1.0;6.0;6.0;0.40824829046386296;1.0;0.0;2.0;6.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;3.25;0.0;0.3333333333333333;0.0;0.0;2.0;1.0;6.0;100.0;0.6666666666666666;1.6329931618554518;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;1.0;0.0;0.0;0.8164965809277259;6.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;2.449489742783178;0.0;6.0;0.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0;3.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;6.0;0.25;5.0;15.0;0.0;22.0;0.0;2.0;1.0;0.0;6.0;0.0;0.0;0.0;12.0;0.0;0.0;4.75;False;6.0;0.0;0.16666666666666666;14.696938456699069;0.0;0.0;0.0;41.0;0.0;0.0;4.833333333333333;7.166666666666668;4.535048695071164;6.0;0.0;0.0;1.75;8.0;1.0;7.833687935236293;6.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;6.0;1.0;0.40824829046386296;3.03315017762062;6.0;5.0;0.0;1.0;6.0;0.0;0.0;36.0;3.1666666666666665;1.0;2.0;1.0;5.192943930629972;6.0;0.0;6.0;6.0;0.0;0.0;6.833333333333332;0.8333333333333334;0.0;0.0;0.0;0.0;16.666666666666668;0.0;0.0;2.449489742783178;16.738179909018378;0.0;3.0;0.16666666666666666;40.82482904638629;4.0;1.0;0.0;2.0412414523193148;0.0;0.0;0.0;0.0;0.0;2.0;1.75
3.75;1.0;6.0;6.0;0.40824829046386296;1.0;0.0;1.3333333333333333;6.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;1.75;0.0;0.16666666666666666;0.0;0.0;1.1666666666666667;1.0;6.0;95.0;0.8333333333333334;2.0412414523193148;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;1.0;0.0;0.0;0.40824829046386296;6.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;2.449489742783178;0.0;6.0;0.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0;3.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;5.333333333333333;0.25;3.0;10.0;0.0;14.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;2.75;False;6.0;0.0;0.0;13.063945294843615;0.0;0.0;0.0;35.0;0.0;0.0;3.333333333333333;4.5;2.9268868558020262;6.0;0.0;0.0;1.0;4.0;0.0;4.847679857416329;6.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;3.0;1.0;0.0;1.4719601443879744;6.0;6.0;0.0;1.0;6.0;0.0;0.0;32.0;2.1666666666666665;0.0;1.0;1.0;3.32665998663324;6.0;0.0;6.0;6.0;0.0;0.0;5.833333333333332;1.0;0.0;0.0;0.0;0.0;15.833333333333336;0.0;0.0;0.0;14.288690166235206;0.0;2.0;0.16666666666666666;38.783587594066994;5.0;1.0;0.0;2.449489742783178;0.0;0.0;0.0;0.0;0.0;0.8164965809277259;1.0
0.0;1.0;6.0;6.0;0.0;0.0;0.0;1.0;6.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;6.0;67.0;1.0;2.449489742783178;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;1.0;0.0;0.0;0.0;6.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;2.0412414523193148;0.0;6.0;0.0;0.0;0.0;6.0;5.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;False;6.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;1.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;6.0;0.0;0.8333333333333334;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;6.0;6.0;0.0;0.0;1.8333333333333333;1.0;0.0;0.0;0.0;0.0;11.166666666666664;0.0;0.0;0.0;4.4907311951024935;0.0;1.0;0.0;27.352635461078826;6.0;1.0;0.0;2.449489742783178;0.0;0.0;0.0;0.0;0.0;0.0;1.0
3.0;1.0;2.0;2.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;2.0;2.0;59.0;1.0;1.4142135623730951;3.0;0.0;3.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;6.0;1.0;3.0;2.0;0.0;3.0;14.75;2.0;1.0;0.0;0.0;9.0;0.0;44.25;1.0;0.0;0.0;2.0;False;2.0;3.75;0.0;8.48528137423857;1.0;0.0;0.0;15.0;0.0;0.0;2.0;3.0;0.0;2.0;0.0;7.5;1.0;1.0;0.0;0.0;2.0;0.0;1.5;0.0;0.0;29.5;0.5;2.0;0.0;0.0;1.0;1.0;0.0;0.0;2.0;2.0;0.0;0.0;2.0;0.0;0.0;12.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;2.0;0.0;0.0;7.5;1.0;0.0;0.0;0.0;0.0;29.5;1.0;6.0;0.0;10.606601717798213;11.25;2.0;0.0;41.719300090006314;2.0;1.0;0.0;1.4142135623730951;0.0;1.5;0.0;0.5;0.0;0.0;1.0
0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;3.0;2.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;9.0;0.0;0.0;0.0;0.0;9.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;4.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;4.0;1.0;0.0;0.0;9.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;3.0;4.0;0.0;4.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;4.0;2.0;0.0;0.0;0.0
4.0;1.0;3.0;3.0;0.5773502691896258;1.0;0.0;1.0;3.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.5;0.0;0.0;0.0;0.0;0.6666666666666666;2.0;3.0;0.0;1.0;1.7320508075688772;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;1.0;0.5;0.0;0.0;3.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;4.618802153517007;0.0;3.0;0.0;0.0;0.5;3.0;8.0;0.0;0.0;0.0;3.5;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;5.0;0.5;4.0;3.0;0.0;4.0;0.0;2.0;1.0;0.0;0.0;7.5;0.0;0.0;2.0;0.0;0.0;2.5;False;3.0;0.0;0.3333333333333333;8.660254037844387;0.0;0.0;0.0;0.0;0.0;0.0;2.333333333333333;3.6666666666666665;0.5773502691896257;3.0;0.0;0.0;1.0;1.0;1.0;0.5773502691896258;3.0;0.0;2.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;1.0;0.5773502691896258;0.5773502691896258;3.0;4.0;0.0;2.6666666666666665;3.0;0.0;0.0;15.0;1.3333333333333333;0.0;0.0;1.0;0.5773502691896258;3.0;0.0;3.0;3.0;0.0;0.0;0.0;1.3333333333333333;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.3333333333333333;0.0;3.0;1.0;0.0;2.309401076758504;0.0;1.5;0.0;0.0;0.0;0.0;1.0
7.0;1.0;5.0;5.0;0.0;3.0;0.0;2.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;2.8;2.0;5.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;5.0;2.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;7.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;2.0;7.0;8.0;0.0;14.0;0.0;4.0;3.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;5.0;False;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.8;7.6;1.7888543819998317;5.0;0.0;0.0;3.0;6.0;0.0;3.9749213828703582;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;3.0;2.0;0.0;1.9235384061671343;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;3.2;0.0;0.0;0.0;2.1679483388678804;5.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7071067811865476;2.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3.0;1.0;25.0;25.0;0.2768874620972692;1.0;0.0;1.16;25.0;0.0;0.0;25.0;0.0;0.0;0.0;0.0;1.0;0.0;0.56;0.0;0.0;1.12;2.0;25.0;547.0;0.92;3.6276714294434114;0.0;0.0;3.0;0.0;0.0;0.0;0.0;25.0;1.0;0.0;0.0;2.4166091947189146;25.0;0.0;0.0;25.0;0.0;0.0;0.0;0.0;0.0;3.0615900008546766;0.0;25.0;0.0;0.0;0.0;25.0;14.0;0.0;0.0;0.0;3.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;0.0;0.0;10.04;1.0;3.0;10.0;0.0;13.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;2.0;False;25.0;0.0;0.0;44.55846346842164;0.0;0.0;0.0;237.0;0.0;0.0;2.52;3.64;1.4742229591663985;25.0;0.0;0.0;1.0;4.0;0.0;2.1385353243127248;25.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;0.0;4.0;1.0;0.0;0.6658328118479393;25.0;18.0;0.0;0.96;25.0;0.0;0.0;223.0;1.44;0.0;12.0;1.0;1.7107503227141785;25.0;0.0;25.0;25.0;0.0;0.0;9.48;1.0;0.0;0.0;0.0;0.0;21.88;1.0;0.0;0.0;47.4;0.0;2.0;0.08;109.4;18.0;1.0;0.0;3.6742346141747673;0.0;0.0;0.0;0.0;0.0;0.6244997998398399;1.0
3.0;1.0;2.0;2.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;3.0;2.0;0.0;3.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;False;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
