ClassFanOutComplexity_max;BooleanExpressionComplexity_std;NumberOfProtectedMethod_min;NumberOfPrivateMethod_std;NumberOfProtectedMethod_max;NumberOfMethods_Checkstyle_50%;NPathComplexity_25%;AnonymousInnerClassLength_min;NumberOfPackageMethod_count;NestedForDepth_min;NumberOfPrivateMethod_50%;ClassDataAbstractionCoupling_mean;ThrowsCount_min;NPathComplexity_50%;MethodLength_count;AnonymousInnerClassLength_75%;NestedForDepth_std;ExecutableStatementCount_mean;MethodLength_25%;NCSSForThisFile_count;NumberOfMethods_Checkstyle_min;ThrowsCount_25%;NCSSForThisClass_min;NCSSForThisClass_std;ClassFanOutComplexity_25%;NestedTryDepth_75%;AnonymousInnerClassLength_count;ExecutableStatementCount_75%;BooleanExpressionComplexity_mean;ThrowsCount_75%;NumberOfProtectedMethod_50%;NCSSForThisMethod_count;NCSSForThisClass_75%;CyclomaticComplexity_mean;NumberOfPrivateMethod_75%;NestedTryDepth_max;AnonymousInnerClassLength_std;AnonymousInnerClassLength_max;ExecutableStatementCount_count;NumberOfPrivateMethod_mean;ClassDataAbstractionCoupling_max;ClassFanOutComplexity_std;CyclomaticComplexity_75%;NumberOfMethods_Checkstyle_75%;NumberOfPublicMethods_Checkstyle_std;NumberOfPackageMethod_mean;NumberOfPublicMethods_Checkstyle_75%;MethodLength_75%;FileLength_std;FileLength_count;NCSSForThisFile_75%;NPathComplexity_std;ThrowsCount_max;NumberOfPublicMethods_Checkstyle_count;ClassFanOutComplexity_count;NCSSForThisMethod_25%;FileLength_75%;BooleanExpressionComplexity_min;NestedForDepth_max;MethodLength_min;CyclomaticComplexity_max;NumberOfProtectedMethod_mean;NestedIfElseDepth_mean;NestedIfElseDepth_25%;CyclomaticComplexity_min;NestedForDepth_50%;ClassFanOutComplexity_50%;NCSSForThisMethod_min;NPathComplexity_min;NPathComplexity_mean;FileLength_max;NCSSForThisMethod_75%;NCSSForThisClass_50%;NestedTryDepth_std;ExecutableStatementCount_25%;ThrowsCount_mean;ClassDataAbstractionCoupling_25%;AnonymousInnerClassLength_25%;NumberOfPublicMethods_Checkstyle_max;ThrowsCount_std;MethodLength_std;AnonymousInnerClassLength_50%;NCSSForThisClass_mean;ClassDataAbstractionCoupling_count;ClassFanOutComplexity_min;ExecutableStatementCount_min;CyclomaticComplexity_count;ClassDataAbstractionCoupling_75%;FileLength_25%;NumberOfPublicMethods_Checkstyle_25%;NumberOfPackageMethod_50%;NestedTryDepth_min;NestedIfElseDepth_50%;ClassDataAbstractionCoupling_min;NCSSForThisClass_max;ClassDataAbstractionCoupling_std;ThrowsCount_50%;MethodLength_mean;CyclomaticComplexity_25%;NumberOfPackageMethod_25%;NumberOfMethods_Checkstyle_max;NumberOfMethods_Checkstyle_std;NumberOfProtectedMethod_25%;NCSSForThisMethod_max;NestedTryDepth_50%;NestedForDepth_25%;ClassFanOutComplexity_75%;NumberOfPackageMethod_min;MethodLength_50%;NumberOfPrivateMethod_count;NumberOfPrivateMethod_max;BooleanExpressionComplexity_50%;NestedIfElseDepth_count;ExecutableStatementCount_std;NestedIfElseDepth_std;NumberOfMethods_Checkstyle_count;NCSSForThisFile_50%;NumberOfPackageMethod_std;NestedForDepth_75%;NumberOfProtectedMethod_75%;NumberOfPublicMethods_Checkstyle_mean;NumberOfPackageMethod_75%;AnonymousInnerClassLength_mean;NCSSForThisFile_mean;NumberOfMethods_Checkstyle_25%;NPathComplexity_75%;MethodLength_max;NCSSForThisFile_25%;NestedTryDepth_25%;NumberOfProtectedMethod_std;NumberOfPublicMethods_Checkstyle_min;NestedIfElseDepth_75%;NCSSForThisMethod_50%;NCSSForThisFile_std;ExecutableStatementCount_50%;NestedIfElseDepth_max;NCSSForThisFile_max;NCSSForThisClass_25%;NCSSForThisClass_count;CyclomaticComplexity_50%;NumberOfPublicMethods_Checkstyle_50%;BooleanExpressionComplexity_max;NestedTryDepth_mean;NestedTryDepth_count;BooleanExpressionComplexity_75%;NumberOfPrivateMethod_25%;NumberOfProtectedMethod_count;FileLength_mean;NumberOfPrivateMethod_min;NCSSForThisMethod_std;BooleanExpressionComplexity_count;NCSSForThisMethod_mean;NCSSForThisFile_min;NumberOfMethods_Checkstyle_mean;ClassDataAbstractionCoupling_50%;NestedIfElseDepth_min;FileLength_50%;Bugged;NestedForDepth_mean;NPathComplexity_count;ThrowsCount_count;NPathComplexity_max;NumberOfPackageMethod_max;CyclomaticComplexity_std;FileLength_min;NestedForDepth_count;ClassFanOutComplexity_mean;ExecutableStatementCount_max;BooleanExpressionComplexity_25%
2.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;2.0;4.0;1.0;1.0;0.0;9.0;0.0;2.0;0.0;1.0;2.0;0.0;0.0;1.0;1.0;9.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;4.0;0.0;1.0;10.0;0.0;0.0;1.0;1.0;3.0;84.0;0.0;0.0;4.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;3.0;1.0;1.0;84.0;3.0;9.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;1.0;2.0;2.0;1.0;0.0;84.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;4.0;1.0;0.0;1.0;0.0;1.0;3.0;0.0;0.0;2.0;0.0;4.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;10.0;0.0;0.0;1.0;0.0;0.0;0.0;10.0;1.0;1.0;4.0;10.0;0.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;10.0;9.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;84.0;0.0;0.0;1.0;3.0;10.0;1.0;0.0;0.0;84.0;False;0.0;1.0;1.0;1.0;0.0;0.0;84.0;1.0;2.0;2.0;0.0
3.0;0.7071067811865476;0.0;0.0;2.0;1.0;2.25;0.0;2.0;0.0;0.0;0.5;0.0;3.5;2.0;0.0;0.0;3.5;6.25;2.0;0.0;0.25;0.0;11.31370849898476;0.75;0.0;2.0;3.75;0.5;0.75;1.0;2.0;12.0;2.5;0.0;0.0;0.0;0.0;2.0;0.0;1.0;2.1213203435596424;3.25;1.5;0.0;0.0;0.0;8.75;69.29646455628165;2.0;12.75;3.5355339059327378;1.0;2.0;2.0;4.5;73.5;0.0;0.0;5.0;4.0;1.0;0.0;0.0;1.0;0.0;1.5;4.0;1.0;3.5;98.0;5.5;8.0;0.0;3.25;0.5;0.25;0.0;0.0;0.7071067811865476;3.5355339059327378;0.0;8.0;2.0;0.0;3.0;2.0;0.75;24.5;0.0;0.0;0.0;0.0;0.0;16.0;0.7071067811865476;0.5;7.5;1.75;0.0;2.0;1.4142135623730951;0.5;6.0;0.0;0.0;2.25;0.0;7.5;2.0;0.0;0.5;2.0;0.7071067811865476;0.0;2.0;8.5;0.0;0.0;1.5;0.0;0.0;0.0;8.5;0.5;4.75;10.0;4.25;0.0;1.4142135623730951;0.0;0.0;5.0;12.020815280171306;3.5;0.0;17.0;4.0;2.0;2.5;0.0;1.0;0.0;2.0;0.75;0.0;2.0;49.0;0.0;1.4142135623730951;2.0;5.0;0.0;1.0;0.5;0.0;49.0;False;0.0;2.0;2.0;6.0;0.0;2.1213203435596424;0.0;2.0;1.5;4.0;0.25
1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.25;0.0;0.0;0.25;0.0;2.0;0.0;0.0;0.75;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.7071067811865476;1.0;1.5;1.4142135623730951;0.0;1.5;0.0;50.20458146424488;2.0;3.0;0.0;1.0;2.0;2.0;1.0;53.25;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.5;1.0;0.0;0.0;71.0;1.0;0.0;0.0;0.0;0.5;0.0;0.0;2.0;0.7071067811865476;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;17.75;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;1.0;0.0;2.0;1.4142135623730951;0.0;1.0;0.0;0.0;0.75;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.8284271247461903;0.0;0.0;4.0;0.0;2.0;1.0;1.0;0.0;0.0;2.0;0.0;0.0;2.0;35.5;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;35.5;False;0.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.5;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;2.0;4.0;1.0;1.0;0.0;9.0;0.0;2.0;0.0;1.0;2.0;0.0;0.0;1.0;1.0;9.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;4.0;0.0;1.0;10.0;0.0;0.0;1.0;1.0;3.0;77.0;0.0;0.0;4.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;3.0;1.0;1.0;77.0;3.0;9.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;1.0;2.0;2.0;1.0;0.0;77.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;4.0;1.0;0.0;1.0;0.0;1.0;3.0;0.0;0.0;2.0;0.0;4.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;10.0;0.0;0.0;1.0;0.0;0.0;0.0;10.0;1.0;1.0;4.0;10.0;0.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;10.0;9.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;77.0;0.0;0.0;1.0;3.0;10.0;1.0;0.0;0.0;77.0;False;0.0;1.0;1.0;1.0;0.0;0.0;77.0;1.0;2.0;2.0;0.0
2.0;0.5773502691896257;0.0;0.5773502691896258;0.0;0.0;10.5;0.0;3.0;0.0;0.0;0.3333333333333333;0.0;13.0;3.0;0.0;0.0;7.333333333333332;13.0;3.0;0.0;0.0;0.0;20.207259421636905;0.0;0.0;3.0;8.0;1.3333333333333333;0.5;0.0;3.0;17.5;6.0;0.5;0.0;0.0;0.0;3.0;0.3333333333333333;1.0;1.1547005383792517;6.5;1.5;1.1547005383792517;0.0;1.0;15.5;75.63288526384098;3.0;18.5;24.090108620206202;1.0;3.0;3.0;9.0;65.5;1.0;0.0;11.0;7.0;0.0;0.0;0.0;5.0;0.0;0.0;8.0;8.0;24.33333333333333;131.0;10.5;0.0;0.0;7.0;0.3333333333333333;0.0;0.0;2.0;0.5773502691896258;2.6457513110645907;0.0;11.666666666666664;3.0;0.0;6.0;3.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;35.0;0.5773502691896258;0.0;14.0;5.5;0.0;3.0;1.7320508075688772;0.0;11.0;0.0;0.0;1.0;0.0;15.0;3.0;1.0;1.0;3.0;1.1547005383792517;0.0;3.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;12.333333333333336;0.0;32.5;16.0;0.0;0.0;0.0;0.0;0.0;10.0;21.361959960016147;8.0;0.0;37.0;0.0;3.0;6.0;0.0;2.0;0.0;3.0;1.5;0.0;3.0;43.66666666666666;0.0;1.5275252316519468;3.0;9.666666666666666;0.0;1.0;0.0;0.0;0.0;False;0.0;3.0;3.0;52.0;0.0;1.0;0.0;3.0;0.6666666666666666;8.0;1.0
3.0;0.5773502691896258;0.0;0.0;3.0;0.0;1.5;0.0;3.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;1.6666666666666667;4.5;3.0;0.0;0.5;0.0;8.660254037844387;0.0;0.0;3.0;2.0;0.3333333333333333;1.0;0.0;3.0;7.5;2.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.7320508075688772;2.5;1.5;0.0;0.0;0.0;6.0;64.66323014923809;3.0;8.0;1.0;1.0;3.0;3.0;3.0;56.0;0.0;0.0;3.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;2.0;112.0;4.0;0.0;0.0;1.5;0.6666666666666666;0.0;0.0;0.0;0.5773502691896258;1.7320508075688772;0.0;5.0;3.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;1.0;5.0;1.5;0.0;3.0;1.7320508075688772;0.0;4.0;0.0;0.0;1.5;0.0;6.0;3.0;0.0;0.0;3.0;0.5773502691896257;0.0;3.0;0.0;0.0;0.0;1.5;0.0;0.0;0.0;5.333333333333333;0.0;2.5;6.0;0.0;0.0;1.7320508075688772;0.0;0.0;4.0;9.237604307034012;2.0;0.0;16.0;0.0;3.0;2.0;0.0;1.0;0.0;3.0;0.5;0.0;3.0;37.333333333333336;0.0;1.1547005383792517;3.0;3.333333333333333;0.0;1.0;0.0;0.0;0.0;False;0.0;3.0;3.0;3.0;0.0;1.0;0.0;3.0;1.0;2.0;0.0
2.0;0.7071067811865476;0.0;0.0;0.0;1.0;4.25;0.0;2.0;0.0;0.0;0.5;0.0;4.5;2.0;0.0;0.0;5.0;11.0;2.0;0.0;0.25;0.0;19.091883092036785;0.5;0.0;2.0;5.0;0.5;0.75;0.0;2.0;20.25;4.5;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.4142135623730951;4.75;1.5;1.4142135623730951;0.0;1.5;11.0;73.53910524340094;2.0;21.75;0.7071067811865476;1.0;2.0;2.0;11.0;78.0;0.0;0.0;11.0;5.0;0.0;0.0;0.0;4.0;0.0;1.0;11.0;4.0;4.5;104.0;11.0;13.5;0.0;5.0;0.5;0.25;0.0;2.0;0.7071067811865476;0.0;0.0;13.5;2.0;0.0;5.0;2.0;0.75;26.0;0.5;0.0;0.0;0.0;0.0;27.0;0.7071067811865476;0.5;11.0;4.25;0.0;2.0;1.4142135623730951;0.0;11.0;0.0;0.0;1.5;0.0;11.0;2.0;0.0;0.5;2.0;0.0;0.0;2.0;14.5;0.0;0.0;0.0;1.0;0.0;0.0;14.5;0.5;4.75;11.0;7.25;0.0;0.0;0.0;0.0;11.0;20.506096654409877;5.0;0.0;29.0;6.75;2.0;4.5;1.0;1.0;0.0;2.0;0.75;0.0;2.0;52.0;0.0;0.0;2.0;11.0;0.0;1.0;0.5;0.0;52.0;False;0.0;2.0;2.0;5.0;0.0;0.7071067811865476;0.0;2.0;1.0;5.0;0.25
3.0;0.7071067811865476;0.0;0.0;2.0;1.0;3.75;0.0;2.0;0.0;0.0;0.5;0.0;6.5;2.0;0.0;0.0;6.5;8.75;2.0;0.0;0.25;0.0;15.556349186104045;0.75;0.0;2.0;8.25;0.5;0.75;1.0;2.0;16.5;3.5;0.0;0.0;0.0;0.0;2.0;0.0;1.0;2.1213203435596424;4.75;1.5;0.0;0.0;0.0;16.25;75.6604255869606;2.0;17.25;7.7781745930520225;1.0;2.0;2.0;6.0;80.25;0.0;0.0;5.0;6.0;1.0;0.5;0.25;1.0;0.0;1.5;4.0;1.0;6.5;107.0;10.0;11.0;0.0;4.75;0.5;0.25;0.0;0.0;0.7071067811865476;10.606601717798213;0.0;11.0;2.0;0.0;3.0;2.0;0.75;26.75;0.0;0.0;0.0;0.5;0.0;22.0;0.7071067811865476;0.5;12.5;2.25;0.0;2.0;1.4142135623730951;0.5;12.0;0.0;0.0;2.25;0.0;12.5;2.0;0.0;0.5;2.0;4.949747468305833;0.7071067811865476;2.0;11.5;0.0;0.0;1.5;0.0;0.0;0.0;11.5;0.5;9.25;20.0;5.75;0.0;1.4142135623730951;0.0;0.75;8.0;16.263455967290593;6.5;1.0;23.0;5.5;2.0;3.5;0.0;1.0;0.0;2.0;0.75;0.0;2.0;53.5;0.0;5.656854249492381;2.0;8.0;0.0;1.0;0.5;0.0;53.5;False;0.0;2.0;2.0;12.0;0.0;3.5355339059327378;0.0;2.0;1.5;10.0;0.25
3.0;0.5773502691896258;0.0;0.0;3.0;0.0;1.5;0.0;3.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;1.6666666666666667;4.5;3.0;0.0;0.0;0.0;8.660254037844387;0.0;0.0;3.0;2.0;0.3333333333333333;0.0;0.0;3.0;7.5;2.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.7320508075688772;2.5;1.5;0.0;0.0;0.0;6.0;47.34272207354931;3.0;8.0;1.0;0.0;3.0;3.0;3.0;41.0;0.0;0.0;3.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;2.0;82.0;4.0;0.0;0.0;1.5;0.0;0.0;0.0;0.0;0.0;1.7320508075688772;0.0;5.0;3.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;5.0;1.5;0.0;3.0;1.7320508075688772;0.0;4.0;0.0;0.0;1.5;0.0;6.0;3.0;0.0;0.0;3.0;0.5773502691896257;0.0;3.0;0.0;0.0;0.0;1.5;0.0;0.0;0.0;5.333333333333333;0.0;2.5;6.0;0.0;0.0;1.7320508075688772;0.0;0.0;4.0;9.237604307034012;2.0;0.0;16.0;0.0;3.0;2.0;0.0;1.0;0.0;3.0;0.5;0.0;3.0;27.33333333333333;0.0;1.1547005383792517;3.0;3.333333333333333;0.0;1.0;0.0;0.0;0.0;False;0.0;3.0;3.0;3.0;0.0;1.0;0.0;3.0;1.0;2.0;0.0
2.0;0.0;1.0;0.0;1.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;3.0;5.0;1.0;1.0;0.0;10.0;0.0;2.0;0.0;1.0;3.0;0.0;0.0;1.0;1.0;10.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;5.0;0.0;1.0;11.0;0.0;0.0;1.0;1.0;4.0;75.0;0.0;0.0;5.0;2.0;1.0;0.0;0.0;2.0;0.0;2.0;4.0;2.0;2.0;75.0;4.0;10.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;1.0;2.0;3.0;1.0;0.0;75.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;5.0;2.0;0.0;1.0;0.0;1.0;4.0;0.0;0.0;2.0;0.0;5.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;11.0;0.0;0.0;1.0;0.0;0.0;0.0;11.0;1.0;2.0;5.0;11.0;0.0;0.0;0.0;0.0;4.0;0.0;3.0;0.0;11.0;10.0;1.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;75.0;0.0;0.0;1.0;4.0;11.0;1.0;0.0;0.0;75.0;False;0.0;1.0;1.0;2.0;0.0;0.0;75.0;1.0;2.0;3.0;0.0
2.0;0.5175491695067657;0.0;0.0;4.0;0.0;1.75;0.0;8.0;0.0;0.0;0.125;0.0;2.5;8.0;0.0;0.0;3.5;6.0;8.0;0.0;0.0;0.0;16.617009357883866;0.0;0.0;8.0;5.0;0.375;1.0;0.0;8.0;0.0;2.5;0.0;0.0;0.0;0.0;8.0;0.0;1.0;0.7071067811865476;3.25;0.0;1.4142135623730951;0.0;0.0;9.5;71.4177848998413;8.0;0.0;5.111262075065218;1.0;8.0;8.0;3.5;0.0;0.0;0.0;0.0;4.0;0.5;0.0;0.0;1.0;0.0;0.0;1.0;0.0;4.125;202.0;7.0;0.0;0.0;1.75;0.625;0.0;0.0;4.0;0.5175491695067657;4.373213921133975;0.0;5.875;8.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;47.0;0.3535533905932738;1.0;7.375;1.75;0.0;8.0;2.8284271247461903;0.0;11.0;0.0;0.0;0.0;0.0;7.5;8.0;0.0;0.0;8.0;2.8784916685156983;0.0;8.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;6.125;0.0;3.75;14.0;0.0;0.0;1.4142135623730951;0.0;0.0;5.0;17.324116139070412;3.0;0.0;49.0;0.0;8.0;2.5;0.0;1.0;0.0;8.0;1.0;0.0;8.0;25.25;0.0;3.1959796173138706;8.0;5.25;0.0;1.0;0.0;0.0;0.0;False;0.0;8.0;8.0;16.0;0.0;1.1952286093343936;0.0;8.0;0.25;9.0;0.0
3.0;0.5773502691896258;0.0;0.0;3.0;0.0;1.5;0.0;3.0;0.0;0.0;0.3333333333333333;0.0;2.0;3.0;0.0;0.0;2.333333333333333;4.5;3.0;0.0;0.5;0.0;10.392304845413264;0.0;0.0;3.0;3.0;0.3333333333333333;1.0;0.0;3.0;9.0;2.333333333333333;0.0;0.0;0.0;0.0;3.0;0.0;1.0;1.7320508075688772;3.0;1.5;0.0;0.0;0.0;8.0;62.93117934166921;3.0;9.5;2.6457513110645907;1.0;3.0;3.0;3.0;54.5;0.0;0.0;3.0;4.0;1.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;3.0;109.0;5.0;0.0;0.0;1.5;0.6666666666666666;0.0;0.0;0.0;0.5773502691896258;3.511884584284246;0.0;6.0;3.0;0.0;1.0;3.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;18.0;0.5773502691896258;1.0;6.333333333333332;1.5;0.0;3.0;1.7320508075688772;0.0;6.0;0.0;0.0;1.5;0.0;6.0;3.0;0.0;0.0;3.0;1.5275252316519463;0.0;3.0;0.0;0.0;0.0;1.5;0.0;0.0;0.0;6.333333333333332;0.0;4.0;10.0;0.0;0.0;1.7320508075688772;0.0;0.0;4.0;10.96965511460289;2.0;0.0;19.0;0.0;3.0;2.0;0.0;1.0;0.0;3.0;0.5;0.0;3.0;36.333333333333336;0.0;2.0;3.0;4.0;0.0;1.0;0.0;0.0;0.0;False;0.0;3.0;3.0;6.0;0.0;1.5275252316519463;0.0;3.0;1.0;4.0;0.0
2.0;0.0;0.0;0.5773502691896258;0.0;0.0;5.0;0.0;3.0;0.0;0.0;0.3333333333333333;0.0;7.0;3.0;0.0;0.0;5.0;8.5;3.0;0.0;0.0;0.0;15.588457268119896;0.0;0.0;3.0;6.0;1.0;0.5;0.0;3.0;13.5;4.0;0.5;0.0;0.0;0.0;3.0;0.3333333333333333;1.0;1.1547005383792517;4.5;1.5;1.1547005383792517;0.0;1.0;12.0;73.32348418708247;3.0;14.5;6.6583281184793925;1.0;3.0;3.0;5.5;63.5;1.0;0.0;7.0;5.0;0.0;0.0;0.0;3.0;0.0;0.0;5.0;3.0;8.666666666666666;127.0;8.0;0.0;0.0;3.5;0.3333333333333333;0.0;0.0;2.0;0.5773502691896258;3.511884584284246;0.0;9.0;3.0;0.0;3.0;3.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;27.0;0.5773502691896258;0.0;10.333333333333334;3.5;0.0;3.0;1.7320508075688772;0.0;10.0;0.0;0.0;1.0;0.0;10.0;3.0;1.0;1.0;3.0;2.6457513110645907;0.0;3.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;9.666666666666666;0.0;11.5;14.0;0.0;0.0;0.0;0.0;0.0;6.0;16.74315780649915;4.0;0.0;29.0;0.0;3.0;4.0;0.0;1.0;0.0;3.0;1.0;0.0;3.0;42.333333333333336;0.0;2.6457513110645907;3.0;7.0;0.0;1.0;0.0;0.0;0.0;False;0.0;3.0;3.0;16.0;0.0;1.0;0.0;3.0;0.6666666666666666;8.0;1.0
2.0;0.38924947208076144;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;1.0;12.0;0.0;0.0;1.6666666666666667;3.0;12.0;0.0;0.0;0.0;12.124355652982139;0.0;0.0;12.0;1.5;0.16666666666666666;0.0;0.0;12.0;0.0;1.3333333333333333;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.5773502691896256;1.25;0.0;3.4641016151377544;0.0;0.0;4.0;58.312377188152176;12.0;0.0;1.311372170551507;0.0;12.0;12.0;2.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0833333333333333;202.0;2.5;0.0;0.0;1.0;0.0;0.0;0.0;12.0;0.0;3.089571903266623;0.0;3.5;12.0;0.0;1.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0;0.0;0.0;4.5;1.0;0.0;12.0;3.4641016151377544;0.0;7.0;0.0;0.0;0.0;0.0;3.0;12.0;0.0;0.0;12.0;1.3026778945578592;0.0;12.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.6666666666666665;0.0;1.25;13.0;0.0;0.0;0.0;0.0;0.0;2.0;12.701705922171767;1.0;0.0;44.0;0.0;12.0;1.0;0.0;1.0;0.0;12.0;0.0;0.0;12.0;16.833333333333332;0.0;1.642245321798694;12.0;2.833333333333333;0.0;1.0;0.0;0.0;0.0;False;0.0;12.0;12.0;4.0;0.0;0.6513389472789296;0.0;12.0;0.16666666666666666;5.0;0.0
10.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;4.0;0.0;0.0;0.25;0.0;14.5;4.0;0.0;0.0;11.25;23.25;4.0;0.0;0.0;0.0;37.0;0.0;0.0;4.0;11.25;0.5;0.0;0.0;4.0;18.5;6.5;0.0;0.0;0.0;0.0;4.0;0.0;1.0;5.0;7.5;1.0;2.0;0.0;1.0;29.5;99.5;4.0;22.0;16.901676445449624;0.0;4.0;4.0;17.75;49.75;0.0;0.0;21.0;9.0;0.0;0.0;0.0;5.0;0.0;0.0;17.0;5.0;18.5;199.0;18.25;0.0;0.0;11.0;0.0;0.0;0.0;4.0;0.0;4.573474244670748;0.0;18.5;4.0;0.0;11.0;4.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;74.0;0.5;0.0;26.25;5.0;0.0;4.0;2.0;0.0;19.0;0.0;0.0;2.5;0.0;26.5;4.0;0.0;0.0;4.0;0.5;0.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;22.0;0.0;28.0;31.0;0.0;0.0;0.0;0.0;0.0;18.0;44.0;11.0;0.0;88.0;0.0;4.0;6.0;0.0;2.0;0.0;4.0;0.5;0.0;4.0;49.75;0.0;0.8164965809277259;4.0;18.0;0.0;1.0;0.0;0.0;0.0;False;0.0;4.0;4.0;40.0;0.0;1.914854215512676;0.0;4.0;2.5;12.0;0.0
